kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
cc_kernel_cpu,14631,0,1,1,64,0,0,0,0,1,1094000
cc_kernel_gpu_mem,4563,1,1,8547,128,17504056,0,56,17504000,1,1094000
cc_kernel_gpu,1438,1,1,8547,128,56,0,56,0,1,1094000
cc_kernel_cpu,4983,0,1,1,64,0,0,0,0,1,1095000
cc_kernel_gpu_mem,6551,1,1,8555,128,17520056,0,56,17520000,1,1095000
cc_kernel_gpu,2126,1,1,8555,128,56,0,56,0,1,1095000
cc_kernel_cpu,18016,0,1,1,64,0,0,0,0,1,1096000
cc_kernel_gpu_mem,4745,1,1,8563,128,17536056,0,56,17536000,1,1096000
cc_kernel_gpu,1466,1,1,8563,128,56,0,56,0,1,1096000
cc_kernel_cpu,10909,0,1,1,64,0,0,0,0,1,1097000
cc_kernel_gpu_mem,4724,1,1,8571,128,17552056,0,56,17552000,1,1097000
cc_kernel_gpu,1487,1,1,8571,128,56,0,56,0,1,1097000
cc_kernel_cpu,23590,0,1,1,64,0,0,0,0,1,1098000
cc_kernel_gpu_mem,4859,1,1,8579,128,17568056,0,56,17568000,1,1098000
cc_kernel_gpu,1454,1,1,8579,128,56,0,56,0,1,1098000
cc_kernel_cpu,2757,0,1,1,64,0,0,0,0,1,1099000
cc_kernel_gpu_mem,6970,1,1,8586,128,17584056,0,56,17584000,1,1099000
cc_kernel_gpu,2117,1,1,8586,128,56,0,56,0,1,1099000
cc_kernel_cpu,33255,0,1,1,64,0,0,0,0,1,1100000
cc_kernel_gpu_mem,4673,1,1,8594,128,17600056,0,56,17600000,1,1100000
cc_kernel_gpu,1449,1,1,8594,128,56,0,56,0,1,1100000
cc_kernel_cpu,20860,0,1,1,64,0,0,0,0,1,110000
cc_kernel_gpu_mem,911,1,1,860,128,1760056,0,56,1760000,1,110000
cc_kernel_gpu,247,1,1,860,128,56,0,56,0,1,110000
cc_kernel_cpu,992,0,1,1,64,0,0,0,0,1,11000
