kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_gpu,1754,1,1,40,256,8,0,8,0,2,10200,3100
mv_kernel_cpu,26198,0,1,1,48,0,0,0,0,2,10200,3600
mv_kernel_gpu_mem,312243,1,1,40,256,293788808,81600,81608,293788800,2,10200,3600
mv_kernel_gpu,2728,1,1,40,256,8,0,8,0,2,10200,3600
mv_kernel_cpu,29580,0,1,1,48,0,0,0,0,2,10200,4100
mv_kernel_gpu_mem,323674,1,1,40,256,334592808,81600,81608,334592800,2,10200,4100
mv_kernel_gpu,1866,1,1,40,256,8,0,8,0,2,10200,4100
mv_kernel_cpu,33646,0,1,1,48,0,0,0,0,2,10200,4600
mv_kernel_gpu_mem,354629,1,1,40,256,375396808,81600,81608,375396800,2,10200,4600
mv_kernel_gpu,2643,1,1,40,256,8,0,8,0,2,10200,4600
mv_kernel_cpu,32066,0,1,1,48,0,0,0,0,2,10200,5100
mv_kernel_gpu_mem,363654,1,1,40,256,416200808,81600,81608,416200800,2,10200,5100
mv_kernel_gpu,2171,1,1,40,256,8,0,8,0,2,10200,5100
mv_kernel_cpu,41354,0,1,1,48,0,0,0,0,2,10200,5600
mv_kernel_gpu_mem,409183,1,1,40,256,457004808,81600,81608,457004800,2,10200,5600
mv_kernel_gpu,3456,1,1,40,256,8,0,8,0,2,10200,5600
mv_kernel_cpu,27972,0,1,1,48,0,0,0,0,2,10200,600
mv_kernel_gpu_mem,187566,1,1,40,256,48964808,81600,81608,48964800,2,10200,600
mv_kernel_gpu,1274,1,1,40,256,8,0,8,0,2,10200,600
mv_kernel_cpu,39776,0,1,1,48,0,0,0,0,2,10200,6100
mv_kernel_gpu_mem,419672,1,1,40,256,497808808,81600,81608,497808800,2,10200,6100
mv_kernel_gpu,2636,1,1,40,256,8,0,8,0,2,10200,6100
mv_kernel_cpu,36558,0,1,1,48,0,0,0,0,2,10200,6600
mv_kernel_gpu_mem,438060,1,1,40,256,538612808,81600,81608,538612800,2,10200,6600
mv_kernel_gpu,3770,1,1,40,256,8,0,8,0,2,10200,6600
mv_kernel_cpu,49120,0,1,1,48,0,0,0,0,2,10200,7100
mv_kernel_gpu_mem,502124,1,1,40,256,579416808,81600,81608,579416800,2,10200,7100
mv_kernel_gpu,3778,1,1,40,256,8,0,8,0,2,10200,7100
mv_kernel_cpu,44550,0,1,1,48,0,0,0,0,2,10200,7600
mv_kernel_gpu_mem,502825,1,1,40,256,620220808,81600,81608,620220800,2,10200,7600
mv_kernel_gpu,3138,1,1,40,256,8,0,8,0,2,10200,7600
mv_kernel_cpu,44378,0,1,1,48,0,0,0,0,2,10200,8100
mv_kernel_gpu_mem,549897,1,1,40,256,661024808,81600,81608,661024800,2,10200,8100
mv_kernel_gpu,5358,1,1,40,256,8,0,8,0,2,10200,8100
mv_kernel_cpu,58381,0,1,1,48,0,0,0,0,2,10200,8600
mv_kernel_gpu_mem,563844,1,1,40,256,701828808,81600,81608,701828800,2,10200,8600
mv_kernel_gpu,5787,1,1,40,256,8,0,8,0,2,10200,8600
mv_kernel_cpu,46785,0,1,1,48,0,0,0,0,2,10200,9100
mv_kernel_gpu_mem,589100,1,1,40,256,742632808,81600,81608,742632800,2,10200,9100
mv_kernel_gpu,4884,1,1,40,256,8,0,8,0,2,10200,9100
mv_kernel_cpu,52743,0,1,1,48,0,0,0,0,2,10200,9600
mv_kernel_gpu_mem,626180,1,1,40,256,783436808,81600,81608,783436800,2,10200,9600
mv_kernel_gpu,5545,1,1,40,256,8,0,8,0,2,10200,9600
mv_kernel_cpu,33389,0,1,1,48,0,0,0,0,2,10300,100
mv_kernel_gpu_mem,52814,1,1,41,256,8240808,82400,82408,8240800,2,10300,100
mv_kernel_gpu,499,1,1,41,256,8,0,8,0,2,10300,100

mv_kernel_cpu,14985,0,1,1,48,0,0,0,0,2,10300,1100
mv_kernel_gpu_mem,227403,1,1,41,256,90648808,82400,82408,90648800,2,10300,1100
mv_kernel_gpu,1369,1,1,41,256,8,0,8,0,2,10300,1100
mv_kernel_cpu,17112,0,1,1,48,0,0,0,0,2,10300,1600
mv_kernel_gpu_mem,246865,1,1,41,256,131852808,82400,82408,131852800,2,10300,1600
mv_kernel_gpu,1837,1,1,41,256,8,0,8,0,2,10300,1600
mv_kernel_cpu,26650,0,1,1,48,0,0,0,0,2,10300,2100
mv_kernel_gpu_mem,248098,1,1,41,256,173056808,82400,82408,173056800,2,10300,2100
mv_kernel_gpu,1747,1,1,41,256,8,0,8,0,2,10300,2100
mv_kernel_cpu,28686,0,1,1,48,0,0,0,0,2,10300,2600
mv_kernel_gpu_mem,279955,1,1,41,256,214260808,82400,82408,214260800,2,10300,2600
mv_kernel_gpu,2127,1,1,41,256,8,0,8,0,2,10300,2600
mv_kernel_cpu,33144,0,1,1,48,0,0,0,0,2,10300,3100
mv_kernel_gpu_mem,291021,1,1,41,256,255464808,82400,82408,255464800,2,10300,3100
mv_kernel_gpu,1931,1,1,41,256,8,0,8,0,2,10300,3100
mv_kernel_cpu,29314,0,1,1,48,0,0,0,0,2,10300,3600
mv_kernel_gpu_mem,310124,1,1,41,256,296668808,82400,82408,296668800,2,10300,3600
mv_kernel_gpu,3357,1,1,41,256,8,0,8,0,2,10300,3600
mv_kernel_cpu,29900,0,1,1,48,0,0,0,0,2,10300,4100
mv_kernel_gpu_mem,338081,1,1,41,256,337872808,82400,82408,337872800,2,10300,4100
mv_kernel_gpu,2667,1,1,41,256,8,0,8,0,2,10300,4100
mv_kernel_cpu,25496,0,1,1,48,0,0,0,0,2,10300,4600
mv_kernel_gpu_mem,369449,1,1,41,256,379076808,82400,82408,379076800,2,10300,4600
mv_kernel_gpu,2786,1,1,41,256,8,0,8,0,2,10300,4600
mv_kernel_cpu,41611,0,1,1,48,0,0,0,0,2,10300,5100
mv_kernel_gpu_mem,376910,1,1,41,256,420280808,82400,82408,420280800,2,10300,5100
mv_kernel_gpu,3097,1,1,41,256,8,0,8,0,2,10300,5100
mv_kernel_cpu,29612,0,1,1,48,0,0,0,0,2,10300,5600
mv_kernel_gpu_mem,399608,1,1,41,256,461484808,82400,82408,461484800,2,10300,5600
mv_kernel_gpu,3688,1,1,41,256,8,0,8,0,2,10300,5600
mv_kernel_cpu,27875,0,1,1,48,0,0,0,0,2,10300,600
mv_kernel_gpu_mem,210116,1,1,41,256,49444808,82400,82408,49444800,2,10300,600
mv_kernel_gpu,1250,1,1,41,256,8,0,8,0,2,10300,600
