kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
covariance_kernel1_cpu,360,0,1,1,168,0,0,0,0,1,1647000,
covariance_kernel2_cpu,205,0,1,1,168,0,0,0,0,1,1647000,
covariance_kernel1_gpu,2309,1,1,12868,128,24,0,24,0,1,1647000,
covariance_kernel2_gpu,2315,1,1,12868,128,24,0,24,0,1,1647000,
covariance_kernel1_gpu_mem,12476,1,1,12868,128,13176024,0,24,13176000,1,1647000,
covariance_kernel2_gpu_mem,21063,1,1,12868,128,26352040,0,24,26352016,1,1647000,
covariance_kernel1_cpu,361,0,1,1,168,0,0,0,0,1,1648000,
covariance_kernel2_cpu,198,0,1,1,168,0,0,0,0,1,1648000,
covariance_kernel1_gpu,2314,1,1,12875,128,24,0,24,0,1,1648000,
covariance_kernel2_gpu,2319,1,1,12875,128,24,0,24,0,1,1648000,
covariance_kernel1_gpu_mem,12397,1,1,12875,128,13184024,0,24,13184000,1,1648000,
covariance_kernel2_gpu_mem,20870,1,1,12875,128,26368040,0,24,26368016,1,1648000,
covariance_kernel1_cpu,354,0,1,1,168,0,0,0,0,1,1649000,
covariance_kernel2_cpu,199,0,1,1,168,0,0,0,0,1,1649000,
covariance_kernel1_gpu,2311,1,1,12883,128,24,0,24,0,1,1649000,
covariance_kernel2_gpu,2309,1,1,12883,128,24,0,24,0,1,1649000,
covariance_kernel1_gpu_mem,12320,1,1,12883,128,13192024,0,24,13192000,1,1649000,
covariance_kernel2_gpu_mem,20814,1,1,12883,128,26384040,0,24,26384016,1,1649000,
covariance_kernel1_cpu,352,0,1,1,168,0,0,0,0,1,1650000,
covariance_kernel2_cpu,197,0,1,1,168,0,0,0,0,1,1650000,
covariance_kernel1_gpu,2321,1,1,12891,128,24,0,24,0,1,1650000,
covariance_kernel2_gpu,2322,1,1,12891,128,24,0,24,0,1,1650000,
covariance_kernel1_gpu_mem,12444,1,1,12891,128,13200024,0,24,13200000,1,1650000,
covariance_kernel2_gpu_mem,20757,1,1,12891,128,26400040,0,24,26400016,1,1650000,
covariance_kernel1_cpu,351,0,1,1,168,0,0,0,0,1,1651000,
covariance_kernel2_cpu,219,0,1,1,168,0,0,0,0,1,1651000,
covariance_kernel1_gpu,1037,1,1,12899,128,24,0,24,0,1,1651000,
covariance_kernel2_gpu,1034,1,1,12899,128,24,0,24,0,1,1651000,
covariance_kernel1_gpu_mem,11103,1,1,12899,128,13208024,0,24,13208000,1,1651000,
covariance_kernel2_gpu_mem,19508,1,1,12899,128,26416040,0,24,26416016,1,1651000,
covariance_kernel1_cpu,346,0,1,1,168,0,0,0,0,1,1652000,
covariance_kernel2_cpu,201,0,1,1,168,0,0,0,0,1,1652000,
covariance_kernel1_gpu,2315,1,1,12907,128,24,0,24,0,1,1652000,
covariance_kernel2_gpu,2307,1,1,12907,128,24,0,24,0,1,1652000,
covariance_kernel1_gpu_mem,12256,1,1,12907,128,13216024,0,24,13216000,1,1652000,
covariance_kernel2_gpu_mem,20694,1,1,12907,128,26432040,0,24,26432016,1,1652000,
covariance_kernel1_cpu,348,0,1,1,168,0,0,0,0,1,1653000,
covariance_kernel2_cpu,199,0,1,1,168,0,0,0,0,1,1653000,
covariance_kernel1_gpu,2320,1,1,12915,128,24,0,24,0,1,1653000,
covariance_kernel2_gpu,2313,1,1,12915,128,24,0,24,0,1,1653000,
covariance_kernel1_gpu_mem,12284,1,1,12915,128,13224024,0,24,13224000,1,1653000,
covariance_kernel2_gpu_mem,20721,1,1,12915,128,26448040,0,24,26448016,1,1653000,
covariance_kernel1_cpu,353,0,1,1,168,0,0,0,0,1,1654000,
covariance_kernel2_cpu,202,0,1,1,168,0,0,0,0,1,1654000,
covariance_kernel1_gpu,2314,1,1,12922,128,24,0,24,0,1,1654000,
covariance_kernel2_gpu,2312,1,1,12922,128,24,0,24,0,1,1654000,
covariance_kernel1_gpu_mem,12320,1,1,12922,128,13232024,0,24,13232000,1,1654000,
covariance_kernel2_gpu_mem,20612,1,1,12922,128,26464040,0,24,26464016,1,1654000,
covariance_kernel1_cpu,345,0,1,1,168,0,0,0,0,1,1655000,
covariance_kernel2_cpu,202,0,1,1,168,0,0,0,0,1,1655000,
covariance_kernel1_gpu,2324,1,1,12930,128,24,0,24,0,1,1655000,
covariance_kernel2_gpu,2327,1,1,12930,128,24,0,24,0,1,1655000,
covariance_kernel1_gpu_mem,12342,1,1,12930,128,13240024,0,24,13240000,1,1655000,
covariance_kernel2_gpu_mem,20742,1,1,12930,128,26480040,0,24,26480016,1,1655000,
covariance_kernel1_cpu,353,0,1,1,168,0,0,0,0,1,1656000,
covariance_kernel2_cpu,197,0,1,1,168,0,0,0,0,1,1656000,
covariance_kernel1_gpu,2317,1,1,12938,128,24,0,24,0,1,1656000,
covariance_kernel2_gpu,2320,1,1,12938,128,24,0,24,0,1,1656000,
covariance_kernel1_gpu_mem,12498,1,1,12938,128,13248024,0,24,13248000,1,1656000,
covariance_kernel2_gpu_mem,20341,1,1,12938,128,26496040,0,24,26496016,1,1656000,
covariance_kernel1_cpu,351,0,1,1,168,0,0,0,0,1,1657000,
covariance_kernel2_cpu,208,0,1,1,168,0,0,0,0,1,1657000,
covariance_kernel1_gpu,2315,1,1,12946,128,24,0,24,0,1,1657000,
covariance_kernel2_gpu,2322,1,1,12946,128,24,0,24,0,1,1657000,
covariance_kernel1_gpu_mem,12428,1,1,12946,128,13256024,0,24,13256000,1,1657000,
covariance_kernel2_gpu_mem,20703,1,1,12946,128,26512040,0,24,26512016,1,1657000,
covariance_kernel1_cpu,359,0,1,1,168,0,0,0,0,1,1658000,
covariance_kernel2_cpu,202,0,1,1,168,0,0,0,0,1,1658000,
covariance_kernel1_gpu,2330,1,1,12954,128,24,0,24,0,1,1658000,
covariance_kernel2_gpu,2326,1,1,12954,128,24,0,24,0,1,1658000,
covariance_kernel1_gpu_mem,12401,1,1,12954,128,13264024,0,24,13264000,1,1658000,
covariance_kernel2_gpu_mem,20781,1,1,12954,128,26528040,0,24,26528016,1,1658000,
covariance_kernel1_cpu,359,0,1,1,168,0,0,0,0,1,1659000,
covariance_kernel2_cpu,203,0,1,1,168,0,0,0,0,1,1659000,
covariance_kernel1_gpu,2345,1,1,12961,128,24,0,24,0,1,1659000,
covariance_kernel2_gpu,2331,1,1,12961,128,24,0,24,0,1,1659000,
covariance_kernel1_gpu_mem,12379,1,1,12961,128,13272024,0,24,13272000,1,1659000,
covariance_kernel2_gpu_mem,20812,1,1,12961,128,26544040,0,24,26544016,1,1659000,
covariance_kernel1_cpu,357,0,1,1,168,0,0,0,0,1,1660000,
covariance_kernel2_cpu,212,0,1,1,168,0,0,0,0,1,1660000,
covariance_kernel1_gpu,2330,1,1,12969,128,24,0,24,0,1,1660000,
covariance_kernel2_gpu,2328,1,1,12969,128,24,0,24,0,1,1660000,
covariance_kernel1_gpu_mem,12374,1,1,12969,128,13280024,0,24,13280000,1,1660000,
covariance_kernel2_gpu_mem,20676,1,1,12969,128,26560040,0,24,26560016,1,1660000,
covariance_kernel1_cpu,351,0,1,1,168,0,0,0,0,1,1661000,
covariance_kernel2_cpu,197,0,1,1,168,0,0,0,0,1,1661000,
covariance_kernel1_gpu,2329,1,1,12977,128,24,0,24,0,1,1661000,
covariance_kernel2_gpu,2323,1,1,12977,128,24,0,24,0,1,1661000,
covariance_kernel1_gpu_mem,12600,1,1,12977,128,13288024,0,24,13288000,1,1661000,
covariance_kernel2_gpu_mem,20840,1,1,12977,128,26576040,0,24,26576016,1,1661000,
covariance_kernel1_cpu,361,0,1,1,168,0,0,0,0,1,1662000,
covariance_kernel2_cpu,206,0,1,1,168,0,0,0,0,1,1662000,
covariance_kernel1_gpu,2334,1,1,12985,128,24,0,24,0,1,1662000,
covariance_kernel2_gpu,2332,1,1,12985,128,24,0,24,0,1,1662000,
covariance_kernel1_gpu_mem,12289,1,1,12985,128,13296024,0,24,13296000,1,1662000,
covariance_kernel2_gpu_mem,20893,1,1,12985,128,26592040,0,24,26592016,1,1662000,
covariance_kernel1_cpu,348,0,1,1,168,0,0,0,0,1,1663000,
covariance_kernel2_cpu,202,0,1,1,168,0,0,0,0,1,1663000,
covariance_kernel1_gpu,2329,1,1,12993,128,24,0,24,0,1,1663000,
covariance_kernel2_gpu,2325,1,1,12993,128,24,0,24,0,1,1663000,
covariance_kernel1_gpu_mem,12401,1,1,12993,128,13304024,0,24,13304000,1,1663000,
covariance_kernel2_gpu_mem,20876,1,1,12993,128,26608040,0,24,26608016,1,1663000,
covariance_kernel1_cpu,361,0,1,1,168,0,0,0,0,1,1664000,
covariance_kernel2_cpu,197,0,1,1,168,0,0,0,0,1,1664000,
covariance_kernel1_gpu,2333,1,1,13000,128,24,0,24,0,1,1664000,
covariance_kernel2_gpu,2334,1,1,13000,128,24,0,24,0,1,1664000,
covariance_kernel1_gpu_mem,12544,1,1,13000,128,13312024,0,24,13312000,1,1664000,
covariance_kernel2_gpu_mem,21197,1,1,13000,128,26624040,0,24,26624016,1,1664000,
covariance_kernel1_cpu,360,0,1,1,168,0,0,0,0,1,1665000,
covariance_kernel2_cpu,211,0,1,1,168,0,0,0,0,1,1665000,
covariance_kernel1_gpu,2331,1,1,13008,128,24,0,24,0,1,1665000,
covariance_kernel2_gpu,2335,1,1,13008,128,24,0,24,0,1,1665000,
covariance_kernel1_gpu_mem,12488,1,1,13008,128,13320024,0,24,13320000,1,1665000,
covariance_kernel2_gpu_mem,20900,1,1,13008,128,26640040,0,24,26640016,1,1665000,
covariance_kernel1_cpu,352,0,1,1,168,0,0,0,0,1,1666000,
covariance_kernel2_cpu,198,0,1,1,168,0,0,0,0,1,1666000,
covariance_kernel1_gpu,2339,1,1,13016,128,24,0,24,0,1,1666000,
covariance_kernel2_gpu,2334,1,1,13016,128,24,0,24,0,1,1666000,
covariance_kernel1_gpu_mem,12510,1,1,13016,128,13328024,0,24,13328000,1,1666000,
covariance_kernel2_gpu_mem,21004,1,1,13016,128,26656040,0,24,26656016,1,1666000,
covariance_kernel1_cpu,357,0,1,1,168,0,0,0,0,1,1667000,
covariance_kernel2_cpu,202,0,1,1,168,0,0,0,0,1,1667000,
covariance_kernel1_gpu,2338,1,1,13024,128,24,0,24,0,1,1667000,
covariance_kernel2_gpu,2339,1,1,13024,128,24,0,24,0,1,1667000,
covariance_kernel1_gpu_mem,12646,1,1,13024,128,13336024,0,24,13336000,1,1667000,
covariance_kernel2_gpu_mem,20964,1,1,13024,128,26672040,0,24,26672016,1,1667000,
covariance_kernel1_cpu,358,0,1,1,168,0,0,0,0,1,1668000,
covariance_kernel2_cpu,199,0,1,1,168,0,0,0,0,1,1668000,
covariance_kernel1_gpu,2334,1,1,13032,128,24,0,24,0,1,1668000,
covariance_kernel2_gpu,2336,1,1,13032,128,24,0,24,0,1,1668000,
covariance_kernel1_gpu_mem,12264,1,1,13032,128,13344024,0,24,13344000,1,1668000,
covariance_kernel2_gpu_mem,21391,1,1,13032,128,26688040,0,24,26688016,1,1668000,
covariance_kernel1_cpu,361,0,1,1,168,0,0,0,0,1,1669000,
covariance_kernel2_cpu,201,0,1,1,168,0,0,0,0,1,1669000,
covariance_kernel1_gpu,2336,1,1,13040,128,24,0,24,0,1,1669000,
covariance_kernel2_gpu,2336,1,1,13040,128,24,0,24,0,1,1669000,
covariance_kernel1_gpu_mem,12395,1,1,13040,128,13352024,0,24,13352000,1,1669000,
covariance_kernel2_gpu_mem,21026,1,1,13040,128,26704040,0,24,26704016,1,1669000,
covariance_kernel1_cpu,360,0,1,1,168,0,0,0,0,1,1670000,
covariance_kernel2_cpu,198,0,1,1,168,0,0,0,0,1,1670000,
covariance_kernel1_gpu,2333,1,1,13047,128,24,0,24,0,1,1670000,
covariance_kernel2_gpu,2333,1,1,13047,128,24,0,24,0,1,1670000,
covariance_kernel1_gpu_mem,12461,1,1,13047,128,13360024,0,24,13360000,1,1670000,
covariance_kernel2_gpu_mem,20884,1,1,13047,128,26720040,0,24,26720016,1,1670000,
covariance_kernel1_cpu,363,0,1,1,168,0,0,0,0,1,1671000,
covariance_kernel2_cpu,199,0,1,1,168,0,0,0,0,1,1671000,
covariance_kernel1_gpu,2344,1,1,13055,128,24,0,24,0,1,1671000,
covariance_kernel2_gpu,2348,1,1,13055,128,24,0,24,0,1,1671000,
covariance_kernel1_gpu_mem,12418,1,1,13055,128,13368024,0,24,13368000,1,1671000,
covariance_kernel2_gpu_mem,21065,1,1,13055,128,26736040,0,24,26736016,1,1671000,
covariance_kernel1_cpu,363,0,1,1,168,0,0,0,0,1,1672000,
covariance_kernel2_cpu,200,0,1,1,168,0,0,0,0,1,1672000,
covariance_kernel1_gpu,2344,1,1,13063,128,24,0,24,0,1,1672000,
covariance_kernel2_gpu,2340,1,1,13063,128,24,0,24,0,1,1672000,
covariance_kernel1_gpu_mem,12367,1,1,13063,128,13376024,0,24,13376000,1,1672000,
covariance_kernel2_gpu_mem,20904,1,1,13063,128,26752040,0,24,26752016,1,1672000,
covariance_kernel1_cpu,358,0,1,1,168,0,0,0,0,1,1673000,
covariance_kernel2_cpu,201,0,1,1,168,0,0,0,0,1,1673000,
covariance_kernel1_gpu,2345,1,1,13071,128,24,0,24,0,1,1673000,
covariance_kernel2_gpu,2341,1,1,13071,128,24,0,24,0,1,1673000,
covariance_kernel1_gpu_mem,12576,1,1,13071,128,13384024,0,24,13384000,1,1673000,
covariance_kernel2_gpu_mem,20785,1,1,13071,128,26768040,0,24,26768016,1,1673000,
covariance_kernel1_cpu,360,0,1,1,168,0,0,0,0,1,1674000,
covariance_kernel2_cpu,209,0,1,1,168,0,0,0,0,1,1674000,
covariance_kernel1_gpu,2336,1,1,13079,128,24,0,24,0,1,1674000,
covariance_kernel2_gpu,2357,1,1,13079,128,24,0,24,0,1,1674000,
covariance_kernel1_gpu_mem,12541,1,1,13079,128,13392024,0,24,13392000,1,1674000,
covariance_kernel2_gpu_mem,20882,1,1,13079,128,26784040,0,24,26784016,1,1674000,
covariance_kernel1_cpu,356,0,1,1,168,0,0,0,0,1,1675000,
covariance_kernel2_cpu,206,0,1,1,168,0,0,0,0,1,1675000,
covariance_kernel1_gpu,2345,1,1,13086,128,24,0,24,0,1,1675000,
covariance_kernel2_gpu,2344,1,1,13086,128,24,0,24,0,1,1675000,
covariance_kernel1_gpu_mem,12421,1,1,13086,128,13400024,0,24,13400000,1,1675000,
covariance_kernel2_gpu_mem,20937,1,1,13086,128,26800040,0,24,26800016,1,1675000,
covariance_kernel1_cpu,358,0,1,1,168,0,0,0,0,1,1676000,
covariance_kernel2_cpu,208,0,1,1,168,0,0,0,0,1,1676000,
covariance_kernel1_gpu,2349,1,1,13094,128,24,0,24,0,1,1676000,
covariance_kernel2_gpu,2341,1,1,13094,128,24,0,24,0,1,1676000,
covariance_kernel1_gpu_mem,12487,1,1,13094,128,13408024,0,24,13408000,1,1676000,
covariance_kernel2_gpu_mem,20777,1,1,13094,128,26816040,0,24,26816016,1,1676000,
covariance_kernel1_cpu,353,0,1,1,168,0,0,0,0,1,1677000,
covariance_kernel2_cpu,200,0,1,1,168,0,0,0,0,1,1677000,
covariance_kernel1_gpu,2347,1,1,13102,128,24,0,24,0,1,1677000,
covariance_kernel2_gpu,2347,1,1,13102,128,24,0,24,0,1,1677000,
covariance_kernel1_gpu_mem,12558,1,1,13102,128,13416024,0,24,13416000,1,1677000,
covariance_kernel2_gpu_mem,21612,1,1,13102,128,26832040,0,24,26832016,1,1677000,
covariance_kernel1_cpu,360,0,1,1,168,0,0,0,0,1,1678000,
covariance_kernel2_cpu,203,0,1,1,168,0,0,0,0,1,1678000,
covariance_kernel1_gpu,2349,1,1,13110,128,24,0,24,0,1,1678000,
covariance_kernel2_gpu,2350,1,1,13110,128,24,0,24,0,1,1678000,
covariance_kernel1_gpu_mem,12480,1,1,13110,128,13424024,0,24,13424000,1,1678000,
covariance_kernel2_gpu_mem,21184,1,1,13110,128,26848040,0,24,26848016,1,1678000,
covariance_kernel1_cpu,361,0,1,1,168,0,0,0,0,1,1679000,
covariance_kernel2_cpu,202,0,1,1,168,0,0,0,0,1,1679000,
covariance_kernel1_gpu,2347,1,1,13118,128,24,0,24,0,1,1679000,
covariance_kernel2_gpu,2353,1,1,13118,128,24,0,24,0,1,1679000,
covariance_kernel1_gpu_mem,25443,1,1,13118,128,13432024,0,24,13432000,1,1679000,
covariance_kernel2_gpu_mem,20930,1,1,13118,128,26864040,0,24,26864016,1,1679000,
covariance_kernel1_cpu,355,0,1,1,168,0,0,0,0,1,1680000,
covariance_kernel2_cpu,200,0,1,1,168,0,0,0,0,1,1680000,
covariance_kernel1_gpu,2350,1,1,13125,128,24,0,24,0,1,1680000,
covariance_kernel2_gpu,2354,1,1,13125,128,24,0,24,0,1,1680000,
covariance_kernel1_gpu_mem,12498,1,1,13125,128,13440024,0,24,13440000,1,1680000,
covariance_kernel2_gpu_mem,21028,1,1,13125,128,26880040,0,24,26880016,1,1680000,
covariance_kernel1_cpu,360,0,1,1,168,0,0,0,0,1,1681000,
covariance_kernel2_cpu,206,0,1,1,168,0,0,0,0,1,1681000,
covariance_kernel1_gpu,2351,1,1,13133,128,24,0,24,0,1,1681000,
covariance_kernel2_gpu,2349,1,1,13133,128,24,0,24,0,1,1681000,
covariance_kernel1_gpu_mem,12486,1,1,13133,128,13448024,0,24,13448000,1,1681000,
covariance_kernel2_gpu_mem,21086,1,1,13133,128,26896040,0,24,26896016,1,1681000,
covariance_kernel1_cpu,359,0,1,1,168,0,0,0,0,1,1682000,
covariance_kernel2_cpu,213,0,1,1,168,0,0,0,0,1,1682000,
covariance_kernel1_gpu,2356,1,1,13141,128,24,0,24,0,1,1682000,
covariance_kernel2_gpu,2350,1,1,13141,128,24,0,24,0,1,1682000,
covariance_kernel1_gpu_mem,12996,1,1,13141,128,13456024,0,24,13456000,1,1682000,
covariance_kernel2_gpu_mem,20911,1,1,13141,128,26912040,0,24,26912016,1,1682000,
covariance_kernel1_cpu,364,0,1,1,168,0,0,0,0,1,1683000,
covariance_kernel2_cpu,211,0,1,1,168,0,0,0,0,1,1683000,
covariance_kernel1_gpu,2354,1,1,13149,128,24,0,24,0,1,1683000,
covariance_kernel2_gpu,2358,1,1,13149,128,24,0,24,0,1,1683000,
covariance_kernel1_gpu_mem,12532,1,1,13149,128,13464024,0,24,13464000,1,1683000,
covariance_kernel2_gpu_mem,20865,1,1,13149,128,26928040,0,24,26928016,1,1683000,
covariance_kernel1_cpu,359,0,1,1,168,0,0,0,0,1,1684000,
covariance_kernel2_cpu,199,0,1,1,168,0,0,0,0,1,1684000,
covariance_kernel1_gpu,2358,1,1,13157,128,24,0,24,0,1,1684000,
covariance_kernel2_gpu,2359,1,1,13157,128,24,0,24,0,1,1684000,
covariance_kernel1_gpu_mem,12530,1,1,13157,128,13472024,0,24,13472000,1,1684000,
covariance_kernel2_gpu_mem,20914,1,1,13157,128,26944040,0,24,26944016,1,1684000,
covariance_kernel1_cpu,363,0,1,1,168,0,0,0,0,1,1685000,
covariance_kernel2_cpu,207,0,1,1,168,0,0,0,0,1,1685000,
covariance_kernel1_gpu,2356,1,1,13165,128,24,0,24,0,1,1685000,
covariance_kernel2_gpu,2355,1,1,13165,128,24,0,24,0,1,1685000,
covariance_kernel1_gpu_mem,12444,1,1,13165,128,13480024,0,24,13480000,1,1685000,
covariance_kernel2_gpu_mem,21589,1,1,13165,128,26960040,0,24,26960016,1,1685000,
covariance_kernel1_cpu,361,0,1,1,168,0,0,0,0,1,1686000,
covariance_kernel2_cpu,204,0,1,1,168,0,0,0,0,1,1686000,
covariance_kernel1_gpu,2361,1,1,13172,128,24,0,24,0,1,1686000,
covariance_kernel2_gpu,2356,1,1,13172,128,24,0,24,0,1,1686000,
covariance_kernel1_gpu_mem,12546,1,1,13172,128,13488024,0,24,13488000,1,1686000,
covariance_kernel2_gpu_mem,21168,1,1,13172,128,26976040,0,24,26976016,1,1686000,
covariance_kernel1_cpu,357,0,1,1,168,0,0,0,0,1,1687000,
covariance_kernel2_cpu,202,0,1,1,168,0,0,0,0,1,1687000,
covariance_kernel1_gpu,2366,1,1,13180,128,24,0,24,0,1,1687000,
covariance_kernel2_gpu,2362,1,1,13180,128,24,0,24,0,1,1687000,
covariance_kernel1_gpu_mem,12502,1,1,13180,128,13496024,0,24,13496000,1,1687000,
covariance_kernel2_gpu_mem,21661,1,1,13180,128,26992040,0,24,26992016,1,1687000,
covariance_kernel1_cpu,365,0,1,1,168,0,0,0,0,1,1688000,
covariance_kernel2_cpu,202,0,1,1,168,0,0,0,0,1,1688000,
covariance_kernel1_gpu,2359,1,1,13188,128,24,0,24,0,1,1688000,
covariance_kernel2_gpu,2361,1,1,13188,128,24,0,24,0,1,1688000,
covariance_kernel1_gpu_mem,12616,1,1,13188,128,13504024,0,24,13504000,1,1688000,
covariance_kernel2_gpu_mem,20855,1,1,13188,128,27008040,0,24,27008016,1,1688000,
covariance_kernel1_cpu,355,0,1,1,168,0,0,0,0,1,1689000,
covariance_kernel2_cpu,207,0,1,1,168,0,0,0,0,1,1689000,
covariance_kernel1_gpu,2367,1,1,13196,128,24,0,24,0,1,1689000,
covariance_kernel2_gpu,2362,1,1,13196,128,24,0,24,0,1,1689000,
covariance_kernel1_gpu_mem,12620,1,1,13196,128,13512024,0,24,13512000,1,1689000,
covariance_kernel2_gpu_mem,21966,1,1,13196,128,27024040,0,24,27024016,1,1689000,
covariance_kernel1_cpu,362,0,1,1,168,0,0,0,0,1,1690000,
covariance_kernel2_cpu,206,0,1,1,168,0,0,0,0,1,1690000,
covariance_kernel1_gpu,2368,1,1,13204,128,24,0,24,0,1,1690000,
covariance_kernel2_gpu,2363,1,1,13204,128,24,0,24,0,1,1690000,
covariance_kernel1_gpu_mem,12578,1,1,13204,128,13520024,0,24,13520000,1,1690000,
covariance_kernel2_gpu_mem,21119,1,1,13204,128,27040040,0,24,27040016,1,1690000,
covariance_kernel1_cpu,360,0,1,1,168,0,0,0,0,1,1691000,
covariance_kernel2_cpu,204,0,1,1,168,0,0,0,0,1,1691000,
covariance_kernel1_gpu,2368,1,1,13211,128,24,0,24,0,1,1691000,
covariance_kernel2_gpu,2368,1,1,13211,128,24,0,24,0,1,1691000,
covariance_kernel1_gpu_mem,12539,1,1,13211,128,13528024,0,24,13528000,1,1691000,
covariance_kernel2_gpu_mem,21093,1,1,13211,128,27056040,0,24,27056016,1,1691000,
covariance_kernel1_cpu,361,0,1,1,168,0,0,0,0,1,1692000,
covariance_kernel2_cpu,207,0,1,1,168,0,0,0,0,1,1692000,
covariance_kernel1_gpu,2365,1,1,13219,128,24,0,24,0,1,1692000,
covariance_kernel2_gpu,2369,1,1,13219,128,24,0,24,0,1,1692000,
covariance_kernel1_gpu_mem,12559,1,1,13219,128,13536024,0,24,13536000,1,1692000,
covariance_kernel2_gpu_mem,21362,1,1,13219,128,27072040,0,24,27072016,1,1692000,
covariance_kernel1_cpu,359,0,1,1,168,0,0,0,0,1,1693000,
covariance_kernel2_cpu,209,0,1,1,168,0,0,0,0,1,1693000,
covariance_kernel1_gpu,2380,1,1,13227,128,24,0,24,0,1,1693000,
covariance_kernel2_gpu,2371,1,1,13227,128,24,0,24,0,1,1693000,
covariance_kernel1_gpu_mem,12544,1,1,13227,128,13544024,0,24,13544000,1,1693000,
covariance_kernel2_gpu_mem,21500,1,1,13227,128,27088040,0,24,27088016,1,1693000,
covariance_kernel1_cpu,359,0,1,1,168,0,0,0,0,1,1694000,
covariance_kernel2_cpu,202,0,1,1,168,0,0,0,0,1,1694000,
covariance_kernel1_gpu,2374,1,1,13235,128,24,0,24,0,1,1694000,
covariance_kernel2_gpu,2376,1,1,13235,128,24,0,24,0,1,1694000,
covariance_kernel1_gpu_mem,13130,1,1,13235,128,13552024,0,24,13552000,1,1694000,
covariance_kernel2_gpu_mem,18322,1,1,13235,128,27104040,0,24,27104016,1,1694000,
covariance_kernel1_cpu,362,0,1,1,168,0,0,0,0,1,1695000,
covariance_kernel2_cpu,208,0,1,1,168,0,0,0,0,1,1695000,
covariance_kernel1_gpu,2377,1,1,13243,128,24,0,24,0,1,1695000,
covariance_kernel2_gpu,2385,1,1,13243,128,24,0,24,0,1,1695000,
covariance_kernel1_gpu_mem,12726,1,1,13243,128,13560024,0,24,13560000,1,1695000,
covariance_kernel2_gpu_mem,21489,1,1,13243,128,27120040,0,24,27120016,1,1695000,
covariance_kernel1_cpu,356,0,1,1,168,0,0,0,0,1,1696000,
covariance_kernel2_cpu,200,0,1,1,168,0,0,0,0,1,1696000,
covariance_kernel1_gpu,2370,1,1,13250,128,24,0,24,0,1,1696000,
covariance_kernel2_gpu,2374,1,1,13250,128,24,0,24,0,1,1696000,
covariance_kernel1_gpu_mem,12533,1,1,13250,128,13568024,0,24,13568000,1,1696000,
covariance_kernel2_gpu_mem,21117,1,1,13250,128,27136040,0,24,27136016,1,1696000,
covariance_kernel1_cpu,361,0,1,1,168,0,0,0,0,1,1697000,
covariance_kernel2_cpu,206,0,1,1,168,0,0,0,0,1,1697000,
covariance_kernel1_gpu,2380,1,1,13258,128,24,0,24,0,1,1697000,
covariance_kernel2_gpu,2372,1,1,13258,128,24,0,24,0,1,1697000,
covariance_kernel1_gpu_mem,12571,1,1,13258,128,13576024,0,24,13576000,1,1697000,
covariance_kernel2_gpu_mem,21284,1,1,13258,128,27152040,0,24,27152016,1,1697000,
covariance_kernel1_cpu,351,0,1,1,168,0,0,0,0,1,1698000,
covariance_kernel2_cpu,230,0,1,1,168,0,0,0,0,1,1698000,
covariance_kernel1_gpu,2361,1,1,13266,128,24,0,24,0,1,1698000,
covariance_kernel2_gpu,2364,1,1,13266,128,24,0,24,0,1,1698000,
covariance_kernel1_gpu_mem,12553,1,1,13266,128,13584024,0,24,13584000,1,1698000,
covariance_kernel2_gpu_mem,21090,1,1,13266,128,27168040,0,24,27168016,1,1698000,
covariance_kernel1_cpu,362,0,1,1,168,0,0,0,0,1,1699000,
covariance_kernel2_cpu,209,0,1,1,168,0,0,0,0,1,1699000,
covariance_kernel1_gpu,2374,1,1,13274,128,24,0,24,0,1,1699000,
covariance_kernel2_gpu,2382,1,1,13274,128,24,0,24,0,1,1699000,
covariance_kernel1_gpu_mem,12587,1,1,13274,128,13592024,0,24,13592000,1,1699000,
covariance_kernel2_gpu_mem,21417,1,1,13274,128,27184040,0,24,27184016,1,1699000,
covariance_kernel1_cpu,359,0,1,1,168,0,0,0,0,1,1700000,
covariance_kernel2_cpu,202,0,1,1,168,0,0,0,0,1,1700000,
covariance_kernel1_gpu,2380,1,1,13282,128,24,0,24,0,1,1700000,
covariance_kernel2_gpu,2371,1,1,13282,128,24,0,24,0,1,1700000,
covariance_kernel1_gpu_mem,12552,1,1,13282,128,13600024,0,24,13600000,1,1700000,
covariance_kernel2_gpu_mem,21268,1,1,13282,128,27200040,0,24,27200016,1,1700000,
covariance_kernel1_cpu,364,0,1,1,168,0,0,0,0,1,1701000,
covariance_kernel2_cpu,220,0,1,1,168,0,0,0,0,1,1701000,
covariance_kernel1_gpu,1060,1,1,13290,128,24,0,24,0,1,1701000,
covariance_kernel2_gpu,1063,1,1,13290,128,24,0,24,0,1,1701000,
covariance_kernel1_gpu_mem,21580,1,1,13290,128,13608024,0,24,13608000,1,1701000,
covariance_kernel2_gpu_mem,19967,1,1,13290,128,27216040,0,24,27216016,1,1701000,
covariance_kernel1_cpu,358,0,1,1,168,0,0,0,0,1,1702000,
covariance_kernel2_cpu,201,0,1,1,168,0,0,0,0,1,1702000,
covariance_kernel1_gpu,2385,1,1,13297,128,24,0,24,0,1,1702000,
covariance_kernel2_gpu,2382,1,1,13297,128,24,0,24,0,1,1702000,
