kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,,,
nn_kernel_gpu,107,1,1,12735,128,0,0,0,0,1,1630000,,,
nn_kernel_gpu_mem,5061,1,1,12735,128,13040000,6520000,6520000,13040000,1,1630000,,,
nn_kernel_cpu,68497,0,1,1,128,0,0,0,0,1,1640000,,,
nn_kernel_gpu,162,1,1,12813,128,0,0,0,0,1,1640000,,,
nn_kernel_gpu_mem,3873,1,1,12813,128,13120000,6560000,6560000,13120000,1,1640000,,,
nn_kernel_cpu,67757,0,1,1,128,0,0,0,0,1,12980000,,,
nn_kernel_gpu,327,1,1,101407,128,0,0,0,0,1,12980000,,,
nn_kernel_gpu_mem,24502,1,1,101407,128,103840000,51920000,51920000,103840000,1,12980000,,,
nn_kernel_cpu,68135,0,1,1,128,0,0,0,0,1,12990000,,,
nn_kernel_gpu,311,1,1,101485,128,0,0,0,0,1,12990000,,,
nn_kernel_gpu_mem,24324,1,1,101485,128,103920000,51960000,51960000,103920000,1,12990000,,,
nn_kernel_cpu,69644,0,1,1,128,0,0,0,0,1,13000000,,,
nn_kernel_gpu,332,1,1,101563,128,0,0,0,0,1,13000000,,,
nn_kernel_gpu_mem,24617,1,1,101563,128,104000000,52000000,52000000,104000000,1,13000000,,,
nn_kernel_cpu,66280,0,1,1,128,0,0,0,0,1,1650000,,,
nn_kernel_gpu,169,1,1,12891,128,0,0,0,0,1,1650000,,,
nn_kernel_gpu_mem,5119,1,1,12891,128,13200000,6600000,6600000,13200000,1,1650000,,,
nn_kernel_cpu,68426,0,1,1,128,0,0,0,0,1,13010000,,,
nn_kernel_gpu,324,1,1,101641,128,0,0,0,0,1,13010000,,,
nn_kernel_gpu_mem,24647,1,1,101641,128,104080000,52040000,52040000,104080000,1,13010000,,,
nn_kernel_cpu,68343,0,1,1,128,0,0,0,0,1,13020000,,,
nn_kernel_gpu,323,1,1,101719,128,0,0,0,0,1,13020000,,,
nn_kernel_gpu_mem,24327,1,1,101719,128,104160000,52080000,52080000,104160000,1,13020000,,,
nn_kernel_cpu,67283,0,1,1,128,0,0,0,0,1,13030000,,,
nn_kernel_gpu,325,1,1,101797,128,0,0,0,0,1,13030000,,,
nn_kernel_gpu_mem,24510,1,1,101797,128,104240000,52120000,52120000,104240000,1,13030000,,,
nn_kernel_cpu,67378,0,1,1,128,0,0,0,0,1,1660000,,,
nn_kernel_gpu,106,1,1,12969,128,0,0,0,0,1,1660000,,,
nn_kernel_gpu_mem,5040,1,1,12969,128,13280000,6640000,6640000,13280000,1,1660000,,,
nn_kernel_cpu,68111,0,1,1,128,0,0,0,0,1,13040000,,,
nn_kernel_gpu,343,1,1,101875,128,0,0,0,0,1,13040000,,,
nn_kernel_gpu_mem,24532,1,1,101875,128,104320000,52160000,52160000,104320000,1,13040000,,,
nn_kernel_cpu,67532,0,1,1,128,0,0,0,0,1,1670000,,,
nn_kernel_gpu,102,1,1,13047,128,0,0,0,0,1,1670000,,,
nn_kernel_gpu_mem,5219,1,1,13047,128,13360000,6680000,6680000,13360000,1,1670000,,,
nn_kernel_cpu,44438,0,1,1,128,0,0,0,0,1,13050000,,,
nn_kernel_gpu,327,1,1,101954,128,0,0,0,0,1,13050000,,,
nn_kernel_gpu_mem,24713,1,1,101954,128,104400000,52200000,52200000,104400000,1,13050000,,,
nn_kernel_cpu,44438,0,1,1,128,0,0,0,0,1,13050000,,,
nn_kernel_gpu,327,1,1,101954,128,0,0,0,0,1,13050000,,,
nn_kernel_gpu_mem,24713,1,1,101954,128,104400000,52200000,52200000,104400000,1,13050000,,,
nn_kernel_cpu,67760,0,1,1,128,0,0,0,0,1,13060000,,,
nn_kernel_gpu,309,1,1,102032,128,0,0,0,0,1,13060000,,,
nn_kernel_gpu_mem,24794,1,1,102032,128,104480000,52240000,52240000,104480000,1,13060000,,,
nn_kernel_cpu,66236,0,1,1,128,0,0,0,0,1,1680000,,,
nn_kernel_gpu,107,1,1,13125,128,0,0,0,0,1,1680000,,,
nn_kernel_gpu_mem,5344,1,1,13125,128,13440000,6720000,6720000,13440000,1,1680000,,,
nn_kernel_cpu,68140,0,1,1,128,0,0,0,0,1,13070000,,,
nn_kernel_gpu,326,1,1,102110,128,0,0,0,0,1,13070000,,,
nn_kernel_gpu_mem,24802,1,1,102110,128,104560000,52280000,52280000,104560000,1,13070000,,,
nn_kernel_cpu,68273,0,1,1,128,0,0,0,0,1,13080000,,,
nn_kernel_gpu,312,1,1,102188,128,0,0,0,0,1,13080000,,,
nn_kernel_gpu_mem,24576,1,1,102188,128,104640000,52320000,52320000,104640000,1,13080000,,,
nn_kernel_cpu,75133,0,1,1,128,0,0,0,0,1,1690000,,,
nn_kernel_gpu,109,1,1,13204,128,0,0,0,0,1,1690000,,,
nn_kernel_gpu_mem,5203,1,1,13204,128,13520000,6760000,6760000,13520000,1,1690000,,,
nn_kernel_cpu,68330,0,1,1,128,0,0,0,0,1,13090000,,,
nn_kernel_gpu,333,1,1,102266,128,0,0,0,0,1,13090000,,,
nn_kernel_gpu_mem,24886,1,1,102266,128,104720000,52360000,52360000,104720000,1,13090000,,,
nn_kernel_cpu,68109,0,1,1,128,0,0,0,0,1,13100000,,,
nn_kernel_gpu,333,1,1,102344,128,0,0,0,0,1,13100000,,,
nn_kernel_gpu_mem,24944,1,1,102344,128,104800000,52400000,52400000,104800000,1,13100000,,,
nn_kernel_cpu,67845,0,1,1,128,0,0,0,0,1,1700000,,,
nn_kernel_gpu,163,1,1,13282,128,0,0,0,0,1,1700000,,,
nn_kernel_gpu_mem,5027,1,1,13282,128,13600000,6800000,6800000,13600000,1,1700000,,,
nn_kernel_cpu,68013,0,1,1,128,0,0,0,0,1,13110000,,,
nn_kernel_gpu,329,1,1,102422,128,0,0,0,0,1,13110000,,,
nn_kernel_gpu_mem,24694,1,1,102422,128,104880000,52440000,52440000,104880000,1,13110000,,,
nn_kernel_cpu,92123,0,1,1,128,0,0,0,0,1,13120000,,,
nn_kernel_gpu,327,1,1,102500,128,0,0,0,0,1,13120000,,,
nn_kernel_gpu_mem,24889,1,1,102500,128,104960000,52480000,52480000,104960000,1,13120000,,,
nn_kernel_cpu,67590,0,1,1,128,0,0,0,0,1,170000,,,
nn_kernel_gpu,101,1,1,1329,128,0,0,0,0,1,170000,,,
nn_kernel_gpu_mem,910,1,1,1329,128,1360000,680000,680000,1360000,1,170000,,,
nn_kernel_cpu,67886,0,1,1,128,0,0,0,0,1,13130000,,,
nn_kernel_gpu,349,1,1,102579,128,0,0,0,0,1,13130000,,,
nn_kernel_gpu_mem,24864,1,1,102579,128,105040000,52520000,52520000,105040000,1,13130000,,,
nn_kernel_cpu,67125,0,1,1,128,0,0,0,0,1,1710000,,,
nn_kernel_gpu,163,1,1,13360,128,0,0,0,0,1,1710000,,,
nn_kernel_gpu_mem,36426,1,1,13360,128,13680000,6840000,6840000,13680000,1,1710000,,,
nn_kernel_cpu,67632,0,1,1,128,0,0,0,0,1,13140000,,,
nn_kernel_gpu,330,1,1,102657,128,0,0,0,0,1,13140000,,,
nn_kernel_gpu_mem,24944,1,1,102657,128,105120000,52560000,52560000,105120000,1,13140000,,,
nn_kernel_cpu,67632,0,1,1,128,0,0,0,0,1,13140000,,,
nn_kernel_gpu,330,1,1,102657,128,0,0,0,0,1,13140000,,,
nn_kernel_gpu_mem,24944,1,1,102657,128,105120000,52560000,52560000,105120000,1,13140000,,,
nn_kernel_cpu,67148,0,1,1,128,0,0,0,0,1,13150000,,,
nn_kernel_gpu,313,1,1,102735,128,0,0,0,0,1,13150000,,,
nn_kernel_gpu_mem,25121,1,1,102735,128,105200000,52600000,52600000,105200000,1,13150000,,,
nn_kernel_cpu,66992,0,1,1,128,0,0,0,0,1,1720000,,,
nn_kernel_gpu,109,1,1,13438,128,0,0,0,0,1,1720000,,,
nn_kernel_gpu_mem,5121,1,1,13438,128,13760000,6880000,6880000,13760000,1,1720000,,,
nn_kernel_cpu,68068,0,1,1,128,0,0,0,0,1,13160000,,,
nn_kernel_gpu,329,1,1,102813,128,0,0,0,0,1,13160000,,,
nn_kernel_gpu_mem,24927,1,1,102813,128,105280000,52640000,52640000,105280000,1,13160000,,,
nn_kernel_cpu,67753,0,1,1,128,0,0,0,0,1,13170000,,,
nn_kernel_gpu,312,1,1,102891,128,0,0,0,0,1,13170000,,,
nn_kernel_gpu_mem,24845,1,1,102891,128,105360000,52680000,52680000,105360000,1,13170000,,,
nn_kernel_cpu,67451,0,1,1,128,0,0,0,0,1,1730000,,,
nn_kernel_gpu,167,1,1,13516,128,0,0,0,0,1,1730000,,,
nn_kernel_gpu_mem,5306,1,1,13516,128,13840000,6920000,6920000,13840000,1,1730000,,,
nn_kernel_cpu,68107,0,1,1,128,0,0,0,0,1,13180000,,,
nn_kernel_gpu,328,1,1,102969,128,0,0,0,0,1,13180000,,,
nn_kernel_gpu_mem,25189,1,1,102969,128,105440000,52720000,52720000,105440000,1,13180000,,,
nn_kernel_cpu,68262,0,1,1,128,0,0,0,0,1,13190000,,,
nn_kernel_gpu,327,1,1,103047,128,0,0,0,0,1,13190000,,,
nn_kernel_gpu_mem,25063,1,1,103047,128,105520000,52760000,52760000,105520000,1,13190000,,,
nn_kernel_cpu,67122,0,1,1,128,0,0,0,0,1,1740000,,,
nn_kernel_gpu,109,1,1,13594,128,0,0,0,0,1,1740000,,,
nn_kernel_gpu_mem,5198,1,1,13594,128,13920000,6960000,6960000,13920000,1,1740000,,,
nn_kernel_cpu,67942,0,1,1,128,0,0,0,0,1,13200000,,,
nn_kernel_gpu,326,1,1,103125,128,0,0,0,0,1,13200000,,,
nn_kernel_gpu_mem,24922,1,1,103125,128,105600000,52800000,52800000,105600000,1,13200000,,,
nn_kernel_cpu,67589,0,1,1,128,0,0,0,0,1,13210000,,,
nn_kernel_gpu,330,1,1,103204,128,0,0,0,0,1,13210000,,,
nn_kernel_gpu_mem,25674,1,1,103204,128,105680000,52840000,52840000,105680000,1,13210000,,,
nn_kernel_cpu,67963,0,1,1,128,0,0,0,0,1,13220000,,,
nn_kernel_gpu,387,1,1,103282,128,0,0,0,0,1,13220000,,,
nn_kernel_gpu_mem,25021,1,1,103282,128,105760000,52880000,52880000,105760000,1,13220000,,,
nn_kernel_cpu,66217,0,1,1,128,0,0,0,0,1,1750000,,,
nn_kernel_gpu,116,1,1,13672,128,0,0,0,0,1,1750000,,,
nn_kernel_gpu_mem,5517,1,1,13672,128,14000000,7000000,7000000,14000000,1,1750000,,,
nn_kernel_cpu,67714,0,1,1,128,0,0,0,0,1,13230000,,,
nn_kernel_gpu,328,1,1,103360,128,0,0,0,0,1,13230000,,,
nn_kernel_gpu_mem,49278,1,1,103360,128,105840000,52920000,52920000,105840000,1,13230000,,,
nn_kernel_cpu,67714,0,1,1,128,0,0,0,0,1,13230000,,,
nn_kernel_gpu,328,1,1,103360,128,0,0,0,0,1,13230000,,,
nn_kernel_gpu_mem,49278,1,1,103360,128,105840000,52920000,52920000,105840000,1,13230000,,,
nn_kernel_cpu,67651,0,1,1,128,0,0,0,0,1,1760000,,,
nn_kernel_gpu,106,1,1,13750,128,0,0,0,0,1,1760000,,,
nn_kernel_gpu_mem,5300,1,1,13750,128,14080000,7040000,7040000,14080000,1,1760000,,,
nn_kernel_cpu,67934,0,1,1,128,0,0,0,0,1,13240000,,,
nn_kernel_gpu,314,1,1,103438,128,0,0,0,0,1,13240000,,,
nn_kernel_gpu_mem,25244,1,1,103438,128,105920000,52960000,52960000,105920000,1,13240000,,,
nn_kernel_cpu,67620,0,1,1,128,0,0,0,0,1,1770000,,,
nn_kernel_gpu,165,1,1,13829,128,0,0,0,0,1,1770000,,,
nn_kernel_gpu_mem,5196,1,1,13829,128,14160000,7080000,7080000,14160000,1,1770000,,,
nn_kernel_cpu,68021,0,1,1,128,0,0,0,0,1,13250000,,,
nn_kernel_gpu,328,1,1,103516,128,0,0,0,0,1,13250000,,,
nn_kernel_gpu_mem,25200,1,1,103516,128,106000000,53000000,53000000,106000000,1,13250000,,,
nn_kernel_cpu,68271,0,1,1,128,0,0,0,0,1,13260000,,,
nn_kernel_gpu,321,1,1,103594,128,0,0,0,0,1,13260000,,,
nn_kernel_gpu_mem,25139,1,1,103594,128,106080000,53040000,53040000,106080000,1,13260000,,,
nn_kernel_cpu,67319,0,1,1,128,0,0,0,0,1,13270000,,,
nn_kernel_gpu,330,1,1,103672,128,0,0,0,0,1,13270000,,,
nn_kernel_gpu_mem,25284,1,1,103672,128,106160000,53080000,53080000,106160000,1,13270000,,,
nn_kernel_cpu,67747,0,1,1,128,0,0,0,0,1,1780000,,,
nn_kernel_gpu,113,1,1,13907,128,0,0,0,0,1,1780000,,,
nn_kernel_gpu_mem,5384,1,1,13907,128,14240000,7120000,7120000,14240000,1,1780000,,,
nn_kernel_cpu,68180,0,1,1,128,0,0,0,0,1,13280000,,,
nn_kernel_gpu,329,1,1,103750,128,0,0,0,0,1,13280000,,,
nn_kernel_gpu_mem,25387,1,1,103750,128,106240000,53120000,53120000,106240000,1,13280000,,,
nn_kernel_cpu,68105,0,1,1,128,0,0,0,0,1,13290000,,,
nn_kernel_gpu,327,1,1,103829,128,0,0,0,0,1,13290000,,,
nn_kernel_gpu_mem,24994,1,1,103829,128,106320000,53160000,53160000,106320000,1,13290000,,,
nn_kernel_cpu,67869,0,1,1,128,0,0,0,0,1,13300000,,,
nn_kernel_gpu,331,1,1,103907,128,0,0,0,0,1,13300000,,,
nn_kernel_gpu_mem,25286,1,1,103907,128,106400000,53200000,53200000,106400000,1,13300000,,,
nn_kernel_cpu,67803,0,1,1,128,0,0,0,0,1,1790000,,,
nn_kernel_gpu,132,1,1,13985,128,0,0,0,0,1,1790000,,,
nn_kernel_gpu_mem,5433,1,1,13985,128,14320000,7160000,7160000,14320000,1,1790000,,,
nn_kernel_cpu,67714,0,1,1,128,0,0,0,0,1,13310000,,,
nn_kernel_gpu,347,1,1,103985,128,0,0,0,0,1,13310000,,,
nn_kernel_gpu_mem,25107,1,1,103985,128,106480000,53240000,53240000,106480000,1,13310000,,,
nn_kernel_cpu,66787,0,1,1,128,0,0,0,0,1,1800000,,,
nn_kernel_gpu,166,1,1,14063,128,0,0,0,0,1,1800000,,,
nn_kernel_gpu_mem,5456,1,1,14063,128,14400000,7200000,7200000,14400000,1,1800000,,,
nn_kernel_cpu,68339,0,1,1,128,0,0,0,0,1,13320000,,,
nn_kernel_gpu,331,1,1,104063,128,0,0,0,0,1,13320000,,,
nn_kernel_gpu_mem,25345,1,1,104063,128,106560000,53280000,53280000,106560000,1,13320000,,,
nn_kernel_cpu,67148,0,1,1,128,0,0,0,0,1,180000,,,
nn_kernel_gpu,114,1,1,1407,128,0,0,0,0,1,180000,,,
nn_kernel_gpu_mem,1526,1,1,1407,128,1440000,720000,720000,1440000,1,180000,,,
nn_kernel_cpu,68339,0,1,1,128,0,0,0,0,1,13320000,,,
nn_kernel_gpu,331,1,1,104063,128,0,0,0,0,1,13320000,,,
nn_kernel_gpu_mem,25345,1,1,104063,128,106560000,53280000,53280000,106560000,1,13320000,,,
nn_kernel_cpu,67971,0,1,1,128,0,0,0,0,1,13330000,,,
nn_kernel_gpu,316,1,1,104141,128,0,0,0,0,1,13330000,,,
nn_kernel_gpu_mem,25470,1,1,104141,128,106640000,53320000,53320000,106640000,1,13330000,,,
nn_kernel_cpu,66545,0,1,1,128,0,0,0,0,1,1810000,,,
nn_kernel_gpu,165,1,1,14141,128,0,0,0,0,1,1810000,,,
nn_kernel_gpu_mem,5245,1,1,14141,128,14480000,7240000,7240000,14480000,1,1810000,,,
nn_kernel_cpu,69258,0,1,1,128,0,0,0,0,1,13340000,,,
nn_kernel_gpu,335,1,1,104219,128,0,0,0,0,1,13340000,,,
nn_kernel_gpu_mem,25361,1,1,104219,128,106720000,53360000,53360000,106720000,1,13340000,,,
nn_kernel_cpu,68839,0,1,1,128,0,0,0,0,1,13350000,,,
nn_kernel_gpu,315,1,1,104297,128,0,0,0,0,1,13350000,,,
nn_kernel_gpu_mem,25141,1,1,104297,128,106800000,53400000,53400000,106800000,1,13350000,,,
nn_kernel_cpu,74418,0,1,1,128,0,0,0,0,1,13360000,,,
nn_kernel_gpu,333,1,1,104375,128,0,0,0,0,1,13360000,,,
nn_kernel_gpu_mem,25479,1,1,104375,128,106880000,53440000,53440000,106880000,1,13360000,,,
nn_kernel_cpu,67681,0,1,1,128,0,0,0,0,1,1820000,,,
nn_kernel_gpu,108,1,1,14219,128,0,0,0,0,1,1820000,,,
nn_kernel_gpu_mem,5342,1,1,14219,128,14560000,7280000,7280000,14560000,1,1820000,,,
nn_kernel_cpu,68203,0,1,1,128,0,0,0,0,1,13370000,,,
nn_kernel_gpu,330,1,1,104454,128,0,0,0,0,1,13370000,,,
nn_kernel_gpu_mem,25549,1,1,104454,128,106960000,53480000,53480000,106960000,1,13370000,,,
nn_kernel_cpu,67950,0,1,1,128,0,0,0,0,1,13380000,,,
nn_kernel_gpu,332,1,1,104532,128,0,0,0,0,1,13380000,,,
nn_kernel_gpu_mem,25263,1,1,104532,128,107040000,53520000,53520000,107040000,1,13380000,,,
nn_kernel_cpu,65494,0,1,1,128,0,0,0,0,1,1830000,,,
nn_kernel_gpu,170,1,1,14297,128,0,0,0,0,1,1830000,,,
nn_kernel_gpu_mem,5057,1,1,14297,128,14640000,7320000,7320000,14640000,1,1830000,,,
nn_kernel_cpu,68812,0,1,1,128,0,0,0,0,1,13390000,,,
nn_kernel_gpu,330,1,1,104610,128,0,0,0,0,1,13390000,,,
nn_kernel_gpu_mem,25440,1,1,104610,128,107120000,53560000,53560000,107120000,1,13390000,,,
nn_kernel_cpu,68239,0,1,1,128,0,0,0,0,1,13400000,,,
nn_kernel_gpu,351,1,1,104688,128,0,0,0,0,1,13400000,,,
nn_kernel_gpu_mem,25333,1,1,104688,128,107200000,53600000,53600000,107200000,1,13400000,,,
nn_kernel_cpu,67365,0,1,1,128,0,0,0,0,1,1840000,,,
nn_kernel_gpu,110,1,1,14375,128,0,0,0,0,1,1840000,,,
nn_kernel_gpu_mem,5559,1,1,14375,128,14720000,7360000,7360000,14720000,1,1840000,,,
nn_kernel_cpu,67556,0,1,1,128,0,0,0,0,1,13410000,,,
nn_kernel_gpu,331,1,1,104766,128,0,0,0,0,1,13410000,,,
nn_kernel_gpu_mem,25689,1,1,104766,128,107280000,53640000,53640000,107280000,1,13410000,,,
nn_kernel_cpu,67556,0,1,1,128,0,0,0,0,1,13410000,,,
nn_kernel_gpu,331,1,1,104766,128,0,0,0,0,1,13410000,,,
nn_kernel_gpu_mem,25689,1,1,104766,128,107280000,53640000,53640000,107280000,1,13410000,,,
nn_kernel_cpu,68020,0,1,1,128,0,0,0,0,1,13420000,,,
nn_kernel_gpu,317,1,1,104844,128,0,0,0,0,1,13420000,,,
nn_kernel_gpu_mem,25680,1,1,104844,128,107360000,53680000,53680000,107360000,1,13420000,,,
nn_kernel_cpu,66515,0,1,1,128,0,0,0,0,1,1850000,,,
nn_kernel_gpu,111,1,1,14454,128,0,0,0,0,1,1850000,,,
nn_kernel_gpu_mem,5450,1,1,14454,128,14800000,7400000,7400000,14800000,1,1850000,,,
nn_kernel_cpu,67617,0,1,1,128,0,0,0,0,1,13430000,,,
nn_kernel_gpu,332,1,1,104922,128,0,0,0,0,1,13430000,,,
nn_kernel_gpu_mem,25730,1,1,104922,128,107440000,53720000,53720000,107440000,1,13430000,,,
nn_kernel_cpu,68542,0,1,1,128,0,0,0,0,1,1860000,,,
nn_kernel_gpu,93,1,1,14532,128,0,0,0,0,1,1860000,,,
nn_kernel_gpu_mem,5581,1,1,14532,128,14880000,7440000,7440000,14880000,1,1860000,,,
nn_kernel_cpu,68043,0,1,1,128,0,0,0,0,1,13440000,,,
nn_kernel_gpu,314,1,1,105000,128,0,0,0,0,1,13440000,,,
nn_kernel_gpu_mem,25326,1,1,105000,128,107520000,53760000,53760000,107520000,1,13440000,,,
nn_kernel_cpu,67556,0,1,1,128,0,0,0,0,1,1870000,,,
nn_kernel_gpu,165,1,1,14610,128,0,0,0,0,1,1870000,,,
nn_kernel_gpu_mem,5502,1,1,14610,128,14960000,7480000,7480000,14960000,1,1870000,,,
nn_kernel_cpu,68104,0,1,1,128,0,0,0,0,1,13450000,,,
nn_kernel_gpu,335,1,1,105079,128,0,0,0,0,1,13450000,,,
nn_kernel_gpu_mem,25671,1,1,105079,128,107600000,53800000,53800000,107600000,1,13450000,,,
nn_kernel_cpu,67943,0,1,1,128,0,0,0,0,1,13460000,,,
nn_kernel_gpu,333,1,1,105157,128,0,0,0,0,1,13460000,,,
nn_kernel_gpu_mem,25873,1,1,105157,128,107680000,53840000,53840000,107680000,1,13460000,,,
nn_kernel_cpu,66790,0,1,1,128,0,0,0,0,1,1880000,,,
nn_kernel_gpu,93,1,1,14688,128,0,0,0,0,1,1880000,,,
nn_kernel_gpu_mem,5802,1,1,14688,128,15040000,7520000,7520000,15040000,1,1880000,,,
nn_kernel_cpu,67478,0,1,1,128,0,0,0,0,1,1890000,,,
nn_kernel_gpu,170,1,1,14766,128,0,0,0,0,1,1890000,,,
nn_kernel_gpu_mem,6030,1,1,14766,128,15120000,7560000,7560000,15120000,1,1890000,,,
nn_kernel_cpu,67776,0,1,1,128,0,0,0,0,1,13470000,,,
nn_kernel_gpu,333,1,1,105235,128,0,0,0,0,1,13470000,,,
nn_kernel_gpu_mem,25429,1,1,105235,128,107760000,53880000,53880000,107760000,1,13470000,,,
nn_kernel_cpu,67078,0,1,1,128,0,0,0,0,1,13480000,,,
nn_kernel_gpu,332,1,1,105313,128,0,0,0,0,1,13480000,,,
nn_kernel_gpu_mem,25596,1,1,105313,128,107840000,53920000,53920000,107840000,1,13480000,,,
nn_kernel_cpu,67443,0,1,1,128,0,0,0,0,1,190000,,,
nn_kernel_gpu,78,1,1,1485,128,0,0,0,0,1,190000,,,
nn_kernel_gpu_mem,1543,1,1,1485,128,1520000,760000,760000,1520000,1,190000,,,
nn_kernel_cpu,67443,0,1,1,128,0,0,0,0,1,190000,,,
nn_kernel_gpu,78,1,1,1485,128,0,0,0,0,1,190000,,,
nn_kernel_gpu_mem,1543,1,1,1485,128,1520000,760000,760000,1520000,1,190000,,,
nn_kernel_cpu,66789,0,1,1,128,0,0,0,0,1,1900000,,,
nn_kernel_gpu,145,1,1,14844,128,0,0,0,0,1,1900000,,,
nn_kernel_gpu_mem,5630,1,1,14844,128,15200000,7600000,7600000,15200000,1,1900000,,,
nn_kernel_cpu,68121,0,1,1,128,0,0,0,0,1,13490000,,,
nn_kernel_gpu,351,1,1,105391,128,0,0,0,0,1,13490000,,,
nn_kernel_gpu_mem,25544,1,1,105391,128,107920000,53960000,53960000,107920000,1,13490000,,,
nn_kernel_cpu,67231,0,1,1,128,0,0,0,0,1,1910000,,,
nn_kernel_gpu,168,1,1,14922,128,0,0,0,0,1,1910000,,,
nn_kernel_gpu_mem,5370,1,1,14922,128,15280000,7640000,7640000,15280000,1,1910000,,,
nn_kernel_cpu,67231,0,1,1,128,0,0,0,0,1,1910000,,,
nn_kernel_gpu,168,1,1,14922,128,0,0,0,0,1,1910000,,,
nn_kernel_gpu_mem,5370,1,1,14922,128,15280000,7640000,7640000,15280000,1,1910000,,,
nn_kernel_cpu,67697,0,1,1,128,0,0,0,0,1,13500000,,,
nn_kernel_gpu,334,1,1,105469,128,0,0,0,0,1,13500000,,,
nn_kernel_gpu_mem,25899,1,1,105469,128,108000000,54000000,54000000,108000000,1,13500000,,,
nn_kernel_cpu,67697,0,1,1,128,0,0,0,0,1,13500000,,,
nn_kernel_gpu,334,1,1,105469,128,0,0,0,0,1,13500000,,,
nn_kernel_gpu_mem,25899,1,1,105469,128,108000000,54000000,54000000,108000000,1,13500000,,,
nn_kernel_cpu,67627,0,1,1,128,0,0,0,0,1,1920000,,,
nn_kernel_gpu,143,1,1,15000,128,0,0,0,0,1,1920000,,,
nn_kernel_gpu_mem,5533,1,1,15000,128,15360000,7680000,7680000,15360000,1,1920000,,,
nn_kernel_cpu,67809,0,1,1,128,0,0,0,0,1,1930000,,,
nn_kernel_gpu,141,1,1,15079,128,0,0,0,0,1,1930000,,,
nn_kernel_gpu_mem,5796,1,1,15079,128,15440000,7720000,7720000,15440000,1,1930000,,,
nn_kernel_cpu,67971,0,1,1,128,0,0,0,0,1,1940000,,,
nn_kernel_gpu,104,1,1,15157,128,0,0,0,0,1,1940000,,,
nn_kernel_gpu_mem,5759,1,1,15157,128,15520000,7760000,7760000,15520000,1,1940000,,,
nn_kernel_cpu,66363,0,1,1,128,0,0,0,0,1,1950000,,,
nn_kernel_gpu,119,1,1,15235,128,0,0,0,0,1,1950000,,,
nn_kernel_gpu_mem,5877,1,1,15235,128,15600000,7800000,7800000,15600000,1,1950000,,,
nn_kernel_cpu,70325,0,1,1,128,0,0,0,0,1,13510000,,,
nn_kernel_gpu,335,1,1,105547,128,0,0,0,0,1,13510000,,,
nn_kernel_gpu_mem,25841,1,1,105547,128,108080000,54040000,54040000,108080000,1,13510000,,,
nn_kernel_cpu,66940,0,1,1,128,0,0,0,0,1,1960000,,,
nn_kernel_gpu,146,1,1,15313,128,0,0,0,0,1,1960000,,,
nn_kernel_gpu_mem,5690,1,1,15313,128,15680000,7840000,7840000,15680000,1,1960000,,,
nn_kernel_cpu,67918,0,1,1,128,0,0,0,0,1,13520000,,,
nn_kernel_gpu,322,1,1,105625,128,0,0,0,0,1,13520000,,,
nn_kernel_gpu_mem,25487,1,1,105625,128,108160000,54080000,54080000,108160000,1,13520000,,,
nn_kernel_cpu,66940,0,1,1,128,0,0,0,0,1,1960000,,,
nn_kernel_gpu,146,1,1,15313,128,0,0,0,0,1,1960000,,,
nn_kernel_gpu_mem,5690,1,1,15313,128,15680000,7840000,7840000,15680000,1,1960000,,,
nn_kernel_cpu,67763,0,1,1,128,0,0,0,0,1,1970000,,,
nn_kernel_gpu,164,1,1,15391,128,0,0,0,0,1,1970000,,,
nn_kernel_gpu_mem,5851,1,1,15391,128,15760000,7880000,7880000,15760000,1,1970000,,,
nn_kernel_cpu,67846,0,1,1,128,0,0,0,0,1,1980000,,,
nn_kernel_gpu,109,1,1,15469,128,0,0,0,0,1,1980000,,,
nn_kernel_gpu_mem,5888,1,1,15469,128,15840000,7920000,7920000,15840000,1,1980000,,,
nn_kernel_cpu,68035,0,1,1,128,0,0,0,0,1,13530000,,,
nn_kernel_gpu,335,1,1,105704,128,0,0,0,0,1,13530000,,,
nn_kernel_gpu_mem,25868,1,1,105704,128,108240000,54120000,54120000,108240000,1,13530000,,,
nn_kernel_cpu,66869,0,1,1,128,0,0,0,0,1,200000,,,
nn_kernel_gpu,78,1,1,1563,128,0,0,0,0,1,200000,,,
nn_kernel_gpu_mem,1682,1,1,1563,128,1600000,800000,800000,1600000,1,200000,,,
nn_kernel_cpu,66882,0,1,1,128,0,0,0,0,1,1990000,,,
nn_kernel_gpu,174,1,1,15547,128,0,0,0,0,1,1990000,,,
nn_kernel_gpu_mem,5525,1,1,15547,128,15920000,7960000,7960000,15920000,1,1990000,,,
nn_kernel_cpu,66696,0,1,1,128,0,0,0,0,1,2000000,,,
nn_kernel_gpu,123,1,1,15625,128,0,0,0,0,1,2000000,,,
nn_kernel_gpu_mem,6065,1,1,15625,128,16000000,8000000,8000000,16000000,1,2000000,,,
nn_kernel_cpu,66696,0,1,1,128,0,0,0,0,1,2000000,,,
nn_kernel_gpu,123,1,1,15625,128,0,0,0,0,1,2000000,,,
nn_kernel_gpu_mem,6065,1,1,15625,128,16000000,8000000,8000000,16000000,1,2000000,,,
nn_kernel_cpu,67408,0,1,1,128,0,0,0,0,1,20000,,,
