kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
transpose_kernel_gpu_mem,173134,1,1,37,128,376000008,376000000,376000008,376000000,2,10000,4700
transpose_kernel_gpu_collapse_mem,201767,1,2,367188,128,376000008,376000000,376000008,376000000,2,10000,4700
transpose_kernel_gpu,18680,1,1,37,128,8,0,8,0,2,10000,4700
transpose_kernel_gpu_collapse,13731,1,2,367188,128,8,0,8,0,2,10000,4700
transpose_kernel_cpu,45796,0,1,1,28,0,0,0,0,2,10000,4800
transpose_kernel_cpu_collapse,25314,0,2,1,28,0,0,0,0,2,10000,4800
transpose_kernel_gpu_mem,176762,1,1,38,128,384000008,384000000,384000008,384000000,2,10000,4800
transpose_kernel_gpu_collapse_mem,220623,1,2,375000,128,384000008,384000000,384000008,384000000,2,10000,4800
transpose_kernel_gpu,18246,1,1,38,128,8,0,8,0,2,10000,4800
transpose_kernel_gpu_collapse,27347,1,2,375000,128,8,0,8,0,2,10000,4800
transpose_kernel_cpu,31078,0,1,1,28,0,0,0,0,2,10000,4900
transpose_kernel_cpu_collapse,26805,0,2,1,28,0,0,0,0,2,10000,4900
transpose_kernel_gpu_mem,183559,1,1,39,128,392000008,392000000,392000008,392000000,2,10000,4900
transpose_kernel_gpu_collapse_mem,208575,1,2,382813,128,392000008,392000000,392000008,392000000,2,10000,4900
transpose_kernel_gpu,19650,1,1,39,128,8,0,8,0,2,10000,4900
transpose_kernel_gpu_collapse,14299,1,2,382813,128,8,0,8,0,2,10000,4900
transpose_kernel_cpu,35304,0,1,1,28,0,0,0,0,2,10000,5000
transpose_kernel_cpu_collapse,22334,0,2,1,28,0,0,0,0,2,10000,5000
transpose_kernel_gpu_mem,198336,1,1,40,128,400000008,400000000,400000008,400000000,2,10000,5000
transpose_kernel_gpu_collapse_mem,228556,1,2,390625,128,400000008,400000000,400000008,400000000,2,10000,5000
transpose_kernel_gpu,20420,1,1,40,128,8,0,8,0,2,10000,5000
transpose_kernel_gpu_collapse,14548,1,2,390625,128,8,0,8,0,2,10000,5000
transpose_kernel_cpu,12150,0,1,1,28,0,0,0,0,2,10000,500
transpose_kernel_cpu_collapse,4651,0,2,1,28,0,0,0,0,2,10000,500
transpose_kernel_gpu_mem,36710,1,1,4,128,40000008,40000000,40000008,40000000,2,10000,500
transpose_kernel_gpu_collapse_mem,27626,1,2,39063,128,40000008,40000000,40000008,40000000,2,10000,500
transpose_kernel_gpu,15010,1,1,4,128,8,0,8,0,2,10000,500
transpose_kernel_gpu_collapse,2205,1,2,39063,128,8,0,8,0,2,10000,500
transpose_kernel_cpu,35523,0,1,1,28,0,0,0,0,2,10000,5100
transpose_kernel_cpu_collapse,28177,0,2,1,28,0,0,0,0,2,10000,5100
transpose_kernel_gpu_mem,200564,1,1,40,128,408000008,408000000,408000008,408000000,2,10000,5100
transpose_kernel_gpu_collapse_mem,241849,1,2,398438,128,408000008,408000000,408000008,408000000,2,10000,5100
transpose_kernel_gpu,22033,1,1,40,128,8,0,8,0,2,10000,5100
transpose_kernel_gpu_collapse,15163,1,2,398438,128,8,0,8,0,2,10000,5100
transpose_kernel_cpu,38430,0,1,1,28,0,0,0,0,2,10000,5200
transpose_kernel_cpu_collapse,25600,0,2,1,28,0,0,0,0,2,10000,5200
transpose_kernel_gpu_mem,201539,1,1,41,128,416000008,416000000,416000008,416000000,2,10000,5200
transpose_kernel_gpu_collapse_mem,232783,1,2,406250,128,416000008,416000000,416000008,416000000,2,10000,5200
transpose_kernel_gpu,21391,1,1,41,128,8,0,8,0,2,10000,5200
transpose_kernel_gpu_collapse,15108,1,2,406250,128,8,0,8,0,2,10000,5200
transpose_kernel_cpu,38638,0,1,1,28,0,0,0,0,2,10000,5300
transpose_kernel_cpu_collapse,27404,0,2,1,28,0,0,0,0,2,10000,5300
transpose_kernel_gpu_mem,196108,1,1,42,128,424000008,424000000,424000008,424000000,2,10000,5300
transpose_kernel_gpu_collapse_mem,223239,1,2,414063,128,424000008,424000000,424000008,424000000,2,10000,5300
transpose_kernel_gpu,23795,1,1,42,128,8,0,8,0,2,10000,5300
transpose_kernel_gpu_collapse,15524,1,2,414063,128,8,0,8,0,2,10000,5300
transpose_kernel_cpu,37014,0,1,1,28,0,0,0,0,2,10000,5400
transpose_kernel_cpu_collapse,25206,0,2,1,28,0,0,0,0,2,10000,5400
