kernel,runtime,gpu,collapse,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_cpu,837254,0,1,0,0,0,0,3,2000,9000,1000
mm_kernel_cpu_collapse,771184,0,2,0,0,0,0,3,2000,9000,1000
mm_kernel_gpu_mem,1323243,1,1,216000000,16000000,16000000,232000000,3,2000,9000,1000
mm_kernel_gpu_mem,131042,1,2,216000000,16000000,16000000,232000000,3,2000,9000,1000
mm_kernel_gpu,1292892,1,1,0,0,0,0,3,2000,9000,1000
mm_kernel_gpu_collapse,116604,1,2,0,0,0,0,3,2000,9000,1000
mm_kernel_cpu,4920237,0,1,0,0,0,0,3,2000,8000,5000
mm_kernel_cpu_collapse,5126248,0,2,0,0,0,0,3,2000,8000,5000
mm_kernel_gpu_mem,8635116,1,1,448000000,80000000,80000000,528000000,3,2000,8000,5000
mm_kernel_gpu_mem,726547,1,2,448000000,80000000,80000000,528000000,3,2000,8000,5000
mm_kernel_gpu,8600683,1,1,0,0,0,0,3,2000,8000,5000
mm_kernel_gpu_collapse,694612,1,2,0,0,0,0,3,2000,8000,5000
mm_kernel_cpu,12286336,0,1,0,0,0,0,3,2000,7000,9000
mm_kernel_cpu_collapse,12205573,0,2,0,0,0,0,3,2000,7000,9000
mm_kernel_gpu_mem,13545110,1,1,616000000,144000000,144000000,760000000,3,2000,7000,9000
mm_kernel_gpu_mem,1179066,1,2,616000000,144000000,144000000,760000000,3,2000,7000,9000
mm_kernel_gpu,13468855,1,1,0,0,0,0,3,2000,7000,9000
mm_kernel_gpu_collapse,1131272,1,2,0,0,0,0,3,2000,7000,9000
mm_kernel_cpu,12286336,0,1,0,0,0,0,3,2000,7000,9000
mm_kernel_cpu_collapse,12205573,0,2,0,0,0,0,3,2000,7000,9000
mm_kernel_gpu_mem,13545110,1,1,616000000,144000000,144000000,760000000,3,2000,7000,9000
mm_kernel_gpu_mem,1179066,1,2,616000000,144000000,144000000,760000000,3,2000,7000,9000
mm_kernel_gpu,13468855,1,1,0,0,0,0,3,2000,7000,9000
mm_kernel_gpu_collapse,1131272,1,2,0,0,0,0,3,2000,7000,9000
mm_kernel_cpu,1620714,0,1,0,0,0,0,3,2000,9000,2000
mm_kernel_cpu_collapse,1589249,0,2,0,0,0,0,3,2000,9000,2000
mm_kernel_gpu_mem,2616276,1,1,288000000,32000000,32000000,320000000,3,2000,9000,2000
mm_kernel_gpu_mem,308222,1,2,288000000,32000000,32000000,320000000,3,2000,9000,2000
mm_kernel_gpu,2583427,1,1,0,0,0,0,3,2000,9000,2000
mm_kernel_gpu_collapse,289052,1,2,0,0,0,0,3,2000,9000,2000
mm_kernel_cpu,6905341,0,1,0,0,0,0,3,2000,8000,6000
mm_kernel_cpu_collapse,6956955,0,2,0,0,0,0,3,2000,8000,6000
mm_kernel_gpu_mem,10418628,1,1,512000000,96000000,96000000,608000000,3,2000,8000,6000
mm_kernel_gpu_mem,885945,1,2,512000000,96000000,96000000,608000000,3,2000,8000,6000
mm_kernel_gpu,10357418,1,1,0,0,0,0,3,2000,8000,6000
mm_kernel_gpu_collapse,849107,1,2,0,0,0,0,3,2000,8000,6000
mm_kernel_cpu,6905341,0,1,0,0,0,0,3,2000,8000,6000
mm_kernel_cpu_collapse,6956955,0,2,0,0,0,0,3,2000,8000,6000
mm_kernel_gpu_mem,10418628,1,1,512000000,96000000,96000000,608000000,3,2000,8000,6000
mm_kernel_gpu_mem,885945,1,2,512000000,96000000,96000000,608000000,3,2000,8000,6000
mm_kernel_gpu,10357418,1,1,0,0,0,0,3,2000,8000,6000
mm_kernel_gpu_collapse,849107,1,2,0,0,0,0,3,2000,8000,6000
mm_kernel_cpu,2549745,0,1,0,0,0,0,3,2000,9000,3000
mm_kernel_cpu_collapse,2852469,0,2,0,0,0,0,3,2000,9000,3000
mm_kernel_gpu_mem,3925418,1,1,360000000,48000000,48000000,408000000,3,2000,9000,3000
mm_kernel_gpu_mem,469815,1,2,360000000,48000000,48000000,408000000,3,2000,9000,3000
mm_kernel_gpu,3900113,1,1,0,0,0,0,3,2000,9000,3000
mm_kernel_gpu_collapse,445388,1,2,0,0,0,0,3,2000,9000,3000
mm_kernel_cpu,15651643,0,1,0,0,0,0,3,2000,8000,10000
mm_kernel_cpu_collapse,15912399,0,2,0,0,0,0,3,2000,8000,10000
mm_kernel_gpu_mem,17323344,1,1,768000000,160000000,160000000,928000000,3,2000,8000,10000
mm_kernel_gpu_mem,1516781,1,2,768000000,160000000,160000000,928000000,3,2000,8000,10000
mm_kernel_gpu,17171218,1,1,0,0,0,0,3,2000,8000,10000
mm_kernel_gpu_collapse,1431388,1,2,0,0,0,0,3,2000,8000,10000
mm_kernel_cpu,9285434,0,1,0,0,0,0,3,2000,8000,7000
mm_kernel_cpu_collapse,9138045,0,2,0,0,0,0,3,2000,8000,7000
mm_kernel_gpu_mem,12082598,1,1,576000000,112000000,112000000,688000000,3,2000,8000,7000
mm_kernel_gpu_mem,1033845,1,2,576000000,112000000,112000000,688000000,3,2000,8000,7000
mm_kernel_gpu,12036273,1,1,0,0,0,0,3,2000,8000,7000
mm_kernel_gpu_collapse,992585,1,2,0,0,0,0,3,2000,8000,7000
mm_kernel_cpu,3786214,0,1,0,0,0,0,3,2000,9000,4000
mm_kernel_cpu_collapse,4628397,0,2,0,0,0,0,3,2000,9000,4000
mm_kernel_gpu_mem,5252899,1,1,432000000,64000000,64000000,496000000,3,2000,9000,4000
mm_kernel_gpu_mem,649953,1,2,432000000,64000000,64000000,496000000,3,2000,9000,4000
mm_kernel_gpu,5221301,1,1,0,0,0,0,3,2000,9000,4000
mm_kernel_gpu_collapse,621533,1,2,0,0,0,0,3,2000,9000,4000
mm_kernel_cpu,3786214,0,1,0,0,0,0,3,2000,9000,4000
mm_kernel_cpu_collapse,4628397,0,2,0,0,0,0,3,2000,9000,4000
mm_kernel_gpu_mem,5252899,1,1,432000000,64000000,64000000,496000000,3,2000,9000,4000
mm_kernel_gpu_mem,649953,1,2,432000000,64000000,64000000,496000000,3,2000,9000,4000
mm_kernel_gpu,5221301,1,1,0,0,0,0,3,2000,9000,4000
mm_kernel_gpu_collapse,621533,1,2,0,0,0,0,3,2000,9000,4000
mm_kernel_cpu,3786214,0,1,0,0,0,0,3,2000,9000,4000
mm_kernel_cpu_collapse,4628397,0,2,0,0,0,0,3,2000,9000,4000
mm_kernel_gpu_mem,5252899,1,1,432000000,64000000,64000000,496000000,3,2000,9000,4000
mm_kernel_gpu_mem,649953,1,2,432000000,64000000,64000000,496000000,3,2000,9000,4000
mm_kernel_gpu,5221301,1,1,0,0,0,0,3,2000,9000,4000
mm_kernel_gpu_collapse,621533,1,2,0,0,0,0,3,2000,9000,4000
mm_kernel_cpu,11968001,0,1,0,0,0,0,3,2000,8000,8000
mm_kernel_cpu_collapse,11750549,0,2,0,0,0,0,3,2000,8000,8000
mm_kernel_gpu_mem,13917815,1,1,640000000,128000000,128000000,768000000,3,2000,8000,8000
mm_kernel_gpu_mem,1194774,1,2,640000000,128000000,128000000,768000000,3,2000,8000,8000
mm_kernel_gpu,13797152,1,1,0,0,0,0,3,2000,8000,8000
mm_kernel_gpu_collapse,1145820,1,2,0,0,0,0,3,2000,8000,8000
mm_kernel_cpu,5587624,0,1,0,0,0,0,3,2000,9000,5000
mm_kernel_cpu_collapse,5679290,0,2,0,0,0,0,3,2000,9000,5000
mm_kernel_gpu_mem,6558398,1,1,504000000,80000000,80000000,584000000,3,2000,9000,5000
mm_kernel_gpu_mem,816659,1,2,504000000,80000000,80000000,584000000,3,2000,9000,5000
mm_kernel_gpu,6502208,1,1,0,0,0,0,3,2000,9000,5000
mm_kernel_gpu_collapse,780854,1,2,0,0,0,0,3,2000,9000,5000
mm_kernel_cpu,5587624,0,1,0,0,0,0,3,2000,9000,5000
mm_kernel_cpu_collapse,5679290,0,2,0,0,0,0,3,2000,9000,5000
mm_kernel_gpu_mem,6558398,1,1,504000000,80000000,80000000,584000000,3,2000,9000,5000
mm_kernel_gpu_mem,816659,1,2,504000000,80000000,80000000,584000000,3,2000,9000,5000
mm_kernel_gpu,6502208,1,1,0,0,0,0,3,2000,9000,5000
mm_kernel_gpu_collapse,780854,1,2,0,0,0,0,3,2000,9000,5000
mm_kernel_cpu,1290321,0,1,0,0,0,0,3,3000,10000,1000
mm_kernel_cpu_collapse,1230812,0,2,0,0,0,0,3,3000,10000,1000
mm_kernel_gpu_mem,2318068,1,1,320000000,24000000,24000000,344000000,3,3000,10000,1000
mm_kernel_gpu_mem,230061,1,2,320000000,24000000,24000000,344000000,3,3000,10000,1000
mm_kernel_gpu,2276745,1,1,0,0,0,0,3,3000,10000,1000
mm_kernel_gpu_collapse,210110,1,2,0,0,0,0,3,3000,10000,1000
mm_kernel_cpu,7744515,0,1,0,0,0,0,3,2000,9000,6000
mm_kernel_cpu_collapse,7735090,0,2,0,0,0,0,3,2000,9000,6000
mm_kernel_gpu_mem,7867711,1,1,576000000,96000000,96000000,672000000,3,2000,9000,6000
mm_kernel_gpu_mem,998007,1,2,576000000,96000000,96000000,672000000,3,2000,9000,6000
mm_kernel_gpu,7811114,1,1,0,0,0,0,3,2000,9000,6000
mm_kernel_gpu_collapse,958295,1,2,0,0,0,0,3,2000,9000,6000
mm_kernel_cpu,14101529,0,1,0,0,0,0,3,2000,8000,9000
mm_kernel_cpu_collapse,14048647,0,2,0,0,0,0,3,2000,8000,9000
mm_kernel_gpu_mem,15557223,1,1,704000000,144000000,144000000,848000000,3,2000,8000,9000
mm_kernel_gpu_mem,1347981,1,2,704000000,144000000,144000000,848000000,3,2000,8000,9000
mm_kernel_gpu,15483079,1,1,0,0,0,0,3,2000,8000,9000
mm_kernel_gpu_collapse,1296028,1,2,0,0,0,0,3,2000,8000,9000
mm_kernel_cpu,2477684,0,1,0,0,0,0,3,3000,10000,2000
mm_kernel_cpu_collapse,2589891,0,2,0,0,0,0,3,3000,10000,2000
mm_kernel_gpu_mem,4530213,1,1,400000000,48000000,48000000,448000000,3,3000,10000,2000
mm_kernel_gpu_mem,526317,1,2,400000000,48000000,48000000,448000000,3,3000,10000,2000
mm_kernel_gpu,4503110,1,1,0,0,0,0,3,3000,10000,2000
mm_kernel_gpu_collapse,497596,1,2,0,0,0,0,3,3000,10000,2000
mm_kernel_cpu,2477684,0,1,0,0,0,0,3,3000,10000,2000
mm_kernel_cpu_collapse,2589891,0,2,0,0,0,0,3,3000,10000,2000
mm_kernel_gpu_mem,4530213,1,1,400000000,48000000,48000000,448000000,3,3000,10000,2000
mm_kernel_gpu_mem,526317,1,2,400000000,48000000,48000000,448000000,3,3000,10000,2000
mm_kernel_gpu,4503110,1,1,0,0,0,0,3,3000,10000,2000
mm_kernel_gpu_collapse,497596,1,2,0,0,0,0,3,3000,10000,2000
mm_kernel_cpu,10484083,0,1,0,0,0,0,3,2000,9000,7000
mm_kernel_cpu_collapse,10166653,0,2,0,0,0,0,3,2000,9000,7000
mm_kernel_gpu_mem,9202650,1,1,648000000,112000000,112000000,760000000,3,2000,9000,7000
mm_kernel_gpu_mem,1160300,1,2,648000000,112000000,112000000,760000000,3,2000,9000,7000
mm_kernel_gpu,9129723,1,1,0,0,0,0,3,2000,9000,7000
mm_kernel_gpu_collapse,1113067,1,2,0,0,0,0,3,2000,9000,7000
mm_kernel_cpu,20329632,0,1,0,0,0,0,3,2000,9000,10000
mm_kernel_cpu_collapse,28367275,0,2,0,0,0,0,3,2000,9000,10000
mm_kernel_gpu_mem,13112127,1,1,864000000,160000000,160000000,1024000000,3,2000,9000,10000
mm_kernel_gpu_mem,1679060,1,2,864000000,160000000,160000000,1024000000,3,2000,9000,10000
mm_kernel_gpu,13034589,1,1,0,0,0,0,3,2000,9000,10000
mm_kernel_gpu_collapse,1615733,1,2,0,0,0,0,3,2000,9000,10000
mm_kernel_cpu,4177895,0,1,0,0,0,0,3,3000,10000,3000
mm_kernel_cpu_collapse,4628547,0,2,0,0,0,0,3,3000,10000,3000
mm_kernel_gpu_mem,6846371,1,1,480000000,72000000,72000000,552000000,3,3000,10000,3000
mm_kernel_gpu_mem,796773,1,2,480000000,72000000,72000000,552000000,3,3000,10000,3000
mm_kernel_gpu,6811426,1,1,0,0,0,0,3,3000,10000,3000
mm_kernel_gpu_collapse,767517,1,2,0,0,0,0,3,3000,10000,3000
mm_kernel_cpu,13479008,0,1,0,0,0,0,3,2000,9000,8000
mm_kernel_cpu_collapse,13173848,0,2,0,0,0,0,3,2000,9000,8000
mm_kernel_gpu_mem,10564339,1,1,720000000,128000000,128000000,848000000,3,2000,9000,8000
mm_kernel_gpu_mem,1340655,1,2,720000000,128000000,128000000,848000000,3,2000,9000,8000
mm_kernel_gpu,10437591,1,1,0,0,0,0,3,2000,9000,8000
mm_kernel_gpu_collapse,1291293,1,2,0,0,0,0,3,2000,9000,8000
mm_kernel_cpu,6179664,0,1,0,0,0,0,3,3000,10000,4000
mm_kernel_cpu_collapse,7474017,0,2,0,0,0,0,3,3000,10000,4000
mm_kernel_gpu_mem,9217454,1,1,560000000,96000000,96000000,656000000,3,3000,10000,4000
mm_kernel_gpu_mem,1086594,1,2,560000000,96000000,96000000,656000000,3,3000,10000,4000
mm_kernel_gpu,9158018,1,1,0,0,0,0,3,3000,10000,4000
mm_kernel_gpu_collapse,1046736,1,2,0,0,0,0,3,3000,10000,4000
mm_kernel_cpu,186313,0,1,0,0,0,0,3,3000,1000,1000
mm_kernel_cpu_collapse,146689,0,2,0,0,0,0,3,3000,1000,1000
mm_kernel_gpu_mem,224866,1,1,32000000,24000000,24000000,56000000,3,3000,1000,1000
mm_kernel_gpu_mem,12336,1,2,32000000,24000000,24000000,56000000,3,3000,1000,1000
mm_kernel_gpu,212856,1,1,0,0,0,0,3,3000,1000,1000
mm_kernel_gpu_collapse,7060,1,2,0,0,0,0,3,3000,1000,1000
mm_kernel_cpu,3098153,0,1,0,0,0,0,3,3000,1000,10000
mm_kernel_cpu_collapse,2931851,0,2,0,0,0,0,3,3000,1000,10000
mm_kernel_gpu_mem,2201666,1,1,104000000,240000000,240000000,344000000,3,3000,1000,10000
mm_kernel_gpu_mem,305437,1,2,104000000,240000000,240000000,344000000,3,3000,1000,10000
mm_kernel_gpu,2119716,1,1,0,0,0,0,3,3000,1000,10000
mm_kernel_gpu_collapse,262055,1,2,0,0,0,0,3,3000,1000,10000
mm_kernel_cpu,15845008,0,1,0,0,0,0,3,2000,9000,9000
mm_kernel_cpu_collapse,15633595,0,2,0,0,0,0,3,2000,9000,9000
mm_kernel_gpu_mem,11830337,1,1,792000000,144000000,144000000,936000000,3,2000,9000,9000
mm_kernel_gpu_mem,1509870,1,2,792000000,144000000,144000000,936000000,3,2000,9000,9000
mm_kernel_gpu,11718457,1,1,0,0,0,0,3,2000,9000,9000
mm_kernel_gpu_collapse,1454453,1,2,0,0,0,0,3,2000,9000,9000
mm_kernel_cpu,15845008,0,1,0,0,0,0,3,2000,9000,9000
mm_kernel_cpu_collapse,15633595,0,2,0,0,0,0,3,2000,9000,9000
mm_kernel_gpu_mem,11830337,1,1,792000000,144000000,144000000,936000000,3,2000,9000,9000
mm_kernel_gpu_mem,1509870,1,2,792000000,144000000,144000000,936000000,3,2000,9000,9000
mm_kernel_gpu,11718457,1,1,0,0,0,0,3,2000,9000,9000
mm_kernel_gpu_collapse,1454453,1,2,0,0,0,0,3,2000,9000,9000
mm_kernel_cpu,317658,0,1,0,0,0,0,3,3000,1000,2000
mm_kernel_cpu_collapse,243463,0,2,0,0,0,0,3,3000,1000,2000
mm_kernel_gpu_mem,444869,1,1,40000000,48000000,48000000,88000000,3,3000,1000,2000
mm_kernel_gpu_mem,37713,1,2,40000000,48000000,48000000,88000000,3,3000,1000,2000
mm_kernel_gpu,428635,1,1,0,0,0,0,3,3000,1000,2000
mm_kernel_gpu_collapse,29395,1,2,0,0,0,0,3,3000,1000,2000
mm_kernel_cpu,444751,0,1,0,0,0,0,3,3000,1000,3000
mm_kernel_cpu_collapse,374074,0,2,0,0,0,0,3,3000,1000,3000
mm_kernel_gpu_mem,651145,1,1,48000000,72000000,72000000,120000000,3,3000,1000,3000
mm_kernel_gpu_mem,68234,1,2,48000000,72000000,72000000,120000000,3,3000,1000,3000
mm_kernel_gpu,630501,1,1,0,0,0,0,3,3000,1000,3000
mm_kernel_gpu_collapse,56979,1,2,0,0,0,0,3,3000,1000,3000
mm_kernel_cpu,588129,0,1,0,0,0,0,3,3000,1000,4000
mm_kernel_cpu_collapse,524157,0,2,0,0,0,0,3,3000,1000,4000
mm_kernel_gpu_mem,885554,1,1,56000000,96000000,96000000,152000000,3,3000,1000,4000
mm_kernel_gpu_mem,111060,1,2,56000000,96000000,96000000,152000000,3,3000,1000,4000
mm_kernel_gpu,854810,1,1,0,0,0,0,3,3000,1000,4000
mm_kernel_gpu_collapse,91493,1,2,0,0,0,0,3,3000,1000,4000
mm_kernel_cpu,588129,0,1,0,0,0,0,3,3000,1000,4000
mm_kernel_cpu_collapse,524157,0,2,0,0,0,0,3,3000,1000,4000
mm_kernel_gpu_mem,885554,1,1,56000000,96000000,96000000,152000000,3,3000,1000,4000
mm_kernel_gpu_mem,111060,1,2,56000000,96000000,96000000,152000000,3,3000,1000,4000
mm_kernel_gpu,854810,1,1,0,0,0,0,3,3000,1000,4000
mm_kernel_gpu_collapse,91493,1,2,0,0,0,0,3,3000,1000,4000
mm_kernel_cpu,974027,0,1,0,0,0,0,3,3000,1000,5000
mm_kernel_cpu_collapse,848905,0,2,0,0,0,0,3,3000,1000,5000
mm_kernel_gpu_mem,1106487,1,1,64000000,120000000,120000000,184000000,3,3000,1000,5000
mm_kernel_gpu_mem,143136,1,2,64000000,120000000,120000000,184000000,3,3000,1000,5000
mm_kernel_gpu,1070133,1,1,0,0,0,0,3,3000,1000,5000
mm_kernel_gpu_collapse,116144,1,2,0,0,0,0,3,3000,1000,5000
mm_kernel_cpu,1390222,0,1,0,0,0,0,3,3000,1000,6000
mm_kernel_cpu_collapse,1242665,0,2,0,0,0,0,3,3000,1000,6000
mm_kernel_gpu_mem,1313974,1,1,72000000,144000000,144000000,216000000,3,3000,1000,6000
mm_kernel_gpu_mem,180366,1,2,72000000,144000000,144000000,216000000,3,3000,1000,6000
mm_kernel_gpu,1272503,1,1,0,0,0,0,3,3000,1000,6000
mm_kernel_gpu_collapse,153722,1,2,0,0,0,0,3,3000,1000,6000
mm_kernel_cpu,9061031,0,1,0,0,0,0,3,3000,10000,5000
mm_kernel_cpu_collapse,9832133,0,2,0,0,0,0,3,3000,10000,5000
mm_kernel_gpu_mem,11446313,1,1,640000000,120000000,120000000,760000000,3,3000,10000,5000
mm_kernel_gpu_mem,1367285,1,2,640000000,120000000,120000000,760000000,3,3000,10000,5000
mm_kernel_gpu,11384399,1,1,0,0,0,0,3,3000,10000,5000
mm_kernel_gpu_collapse,1321572,1,2,0,0,0,0,3,3000,10000,5000
mm_kernel_cpu,1822440,0,1,0,0,0,0,3,3000,1000,7000
mm_kernel_cpu_collapse,1674353,0,2,0,0,0,0,3,3000,1000,7000
mm_kernel_gpu_mem,1562819,1,1,80000000,168000000,168000000,248000000,3,3000,1000,7000
mm_kernel_gpu_mem,202212,1,2,80000000,168000000,168000000,248000000,3,3000,1000,7000
mm_kernel_gpu,1491502,1,1,0,0,0,0,3,3000,1000,7000
mm_kernel_gpu_collapse,171036,1,2,0,0,0,0,3,3000,1000,7000
mm_kernel_cpu,1822440,0,1,0,0,0,0,3,3000,1000,7000
mm_kernel_cpu_collapse,1674353,0,2,0,0,0,0,3,3000,1000,7000
mm_kernel_gpu_mem,1562819,1,1,80000000,168000000,168000000,248000000,3,3000,1000,7000
mm_kernel_gpu_mem,202212,1,2,80000000,168000000,168000000,248000000,3,3000,1000,7000
mm_kernel_gpu,1491502,1,1,0,0,0,0,3,3000,1000,7000
mm_kernel_gpu_collapse,171036,1,2,0,0,0,0,3,3000,1000,7000
mm_kernel_cpu,339792,0,1,0,0,0,0,3,3000,2000,1000
mm_kernel_cpu_collapse,240975,0,2,0,0,0,0,3,3000,2000,1000
mm_kernel_gpu_mem,449983,1,1,64000000,24000000,24000000,88000000,3,3000,2000,1000
mm_kernel_gpu_mem,27963,1,2,64000000,24000000,24000000,88000000,3,3000,2000,1000
mm_kernel_gpu,431073,1,1,0,0,0,0,3,3000,2000,1000
mm_kernel_gpu_collapse,19801,1,2,0,0,0,0,3,3000,2000,1000
mm_kernel_cpu,339792,0,1,0,0,0,0,3,3000,2000,1000
mm_kernel_cpu_collapse,240975,0,2,0,0,0,0,3,3000,2000,1000
mm_kernel_gpu_mem,449983,1,1,64000000,24000000,24000000,88000000,3,3000,2000,1000
mm_kernel_gpu_mem,27963,1,2,64000000,24000000,24000000,88000000,3,3000,2000,1000
mm_kernel_gpu,431073,1,1,0,0,0,0,3,3000,2000,1000
mm_kernel_gpu_collapse,19801,1,2,0,0,0,0,3,3000,2000,1000
mm_kernel_cpu,2328187,0,1,0,0,0,0,3,3000,1000,8000
mm_kernel_cpu_collapse,2167641,0,2,0,0,0,0,3,3000,1000,8000
mm_kernel_gpu_mem,1771555,1,1,88000000,192000000,192000000,280000000,3,3000,1000,8000
mm_kernel_gpu_mem,246766,1,2,88000000,192000000,192000000,280000000,3,3000,1000,8000
mm_kernel_gpu,1719106,1,1,0,0,0,0,3,3000,1000,8000
mm_kernel_gpu_collapse,208783,1,2,0,0,0,0,3,3000,1000,8000
mm_kernel_cpu,552576,0,1,0,0,0,0,3,3000,2000,2000
mm_kernel_cpu_collapse,494957,0,2,0,0,0,0,3,3000,2000,2000
mm_kernel_gpu_mem,889082,1,1,80000000,48000000,48000000,128000000,3,3000,2000,2000
mm_kernel_gpu_mem,95931,1,2,80000000,48000000,48000000,128000000,3,3000,2000,2000
mm_kernel_gpu,860493,1,1,0,0,0,0,3,3000,2000,2000
mm_kernel_gpu_collapse,81581,1,2,0,0,0,0,3,3000,2000,2000
mm_kernel_cpu,552576,0,1,0,0,0,0,3,3000,2000,2000
mm_kernel_cpu_collapse,494957,0,2,0,0,0,0,3,3000,2000,2000
mm_kernel_gpu_mem,889082,1,1,80000000,48000000,48000000,128000000,3,3000,2000,2000
mm_kernel_gpu_mem,95931,1,2,80000000,48000000,48000000,128000000,3,3000,2000,2000
mm_kernel_gpu,860493,1,1,0,0,0,0,3,3000,2000,2000
mm_kernel_gpu_collapse,81581,1,2,0,0,0,0,3,3000,2000,2000
mm_kernel_cpu,2730622,0,1,0,0,0,0,3,3000,1000,9000
mm_kernel_cpu_collapse,2558285,0,2,0,0,0,0,3,3000,1000,9000
mm_kernel_gpu_mem,1967515,1,1,96000000,216000000,216000000,312000000,3,3000,1000,9000
mm_kernel_gpu_mem,262356,1,2,96000000,216000000,216000000,312000000,3,3000,1000,9000
mm_kernel_gpu,1907327,1,1,0,0,0,0,3,3000,1000,9000
mm_kernel_gpu_collapse,221885,1,2,0,0,0,0,3,3000,1000,9000
mm_kernel_cpu,910400,0,1,0,0,0,0,3,3000,2000,3000
mm_kernel_cpu_collapse,880690,0,2,0,0,0,0,3,3000,2000,3000
mm_kernel_gpu_mem,1327879,1,1,96000000,72000000,72000000,168000000,3,3000,2000,3000
mm_kernel_gpu_mem,154670,1,2,96000000,72000000,72000000,168000000,3,3000,2000,3000
mm_kernel_gpu,1295264,1,1,0,0,0,0,3,3000,2000,3000
mm_kernel_gpu_collapse,137627,1,2,0,0,0,0,3,3000,2000,3000
mm_kernel_cpu,1326714,0,1,0,0,0,0,3,3000,2000,4000
mm_kernel_cpu_collapse,1342088,0,2,0,0,0,0,3,3000,2000,4000
mm_kernel_gpu_mem,1766658,1,1,112000000,96000000,96000000,208000000,3,3000,2000,4000
mm_kernel_gpu_mem,221253,1,2,112000000,96000000,96000000,208000000,3,3000,2000,4000
mm_kernel_gpu,1732433,1,1,0,0,0,0,3,3000,2000,4000
mm_kernel_gpu_collapse,199750,1,2,0,0,0,0,3,3000,2000,4000
mm_kernel_cpu,1326714,0,1,0,0,0,0,3,3000,2000,4000
mm_kernel_cpu_collapse,1342088,0,2,0,0,0,0,3,3000,2000,4000
mm_kernel_gpu_mem,1766658,1,1,112000000,96000000,96000000,208000000,3,3000,2000,4000
mm_kernel_gpu_mem,221253,1,2,112000000,96000000,96000000,208000000,3,3000,2000,4000
mm_kernel_gpu,1732433,1,1,0,0,0,0,3,3000,2000,4000
mm_kernel_gpu_collapse,199750,1,2,0,0,0,0,3,3000,2000,4000
mm_kernel_cpu,12866250,0,1,0,0,0,0,3,3000,10000,6000
mm_kernel_cpu_collapse,12810127,0,2,0,0,0,0,3,3000,10000,6000
mm_kernel_gpu_mem,13711100,1,1,720000000,144000000,144000000,864000000,3,3000,10000,6000
mm_kernel_gpu_mem,1658206,1,2,720000000,144000000,144000000,864000000,3,3000,10000,6000
mm_kernel_gpu,13635692,1,1,0,0,0,0,3,3000,10000,6000
mm_kernel_gpu_collapse,1604551,1,2,0,0,0,0,3,3000,10000,6000
mm_kernel_cpu,12866250,0,1,0,0,0,0,3,3000,10000,6000
mm_kernel_cpu_collapse,12810127,0,2,0,0,0,0,3,3000,10000,6000
mm_kernel_gpu_mem,13711100,1,1,720000000,144000000,144000000,864000000,3,3000,10000,6000
mm_kernel_gpu_mem,1658206,1,2,720000000,144000000,144000000,864000000,3,3000,10000,6000
mm_kernel_gpu,13635692,1,1,0,0,0,0,3,3000,10000,6000
mm_kernel_gpu_collapse,1604551,1,2,0,0,0,0,3,3000,10000,6000
mm_kernel_cpu,1902611,0,1,0,0,0,0,3,3000,2000,5000
mm_kernel_cpu_collapse,1794301,0,2,0,0,0,0,3,3000,2000,5000
mm_kernel_gpu_mem,2191775,1,1,128000000,120000000,120000000,248000000,3,3000,2000,5000
mm_kernel_gpu_mem,275727,1,2,128000000,120000000,120000000,248000000,3,3000,2000,5000
mm_kernel_gpu,2150795,1,1,0,0,0,0,3,3000,2000,5000
mm_kernel_gpu_collapse,255099,1,2,0,0,0,0,3,3000,2000,5000
mm_kernel_cpu,6046148,0,1,0,0,0,0,3,3000,2000,10000
mm_kernel_cpu_collapse,5883730,0,2,0,0,0,0,3,3000,2000,10000
mm_kernel_gpu_mem,4399711,1,1,208000000,240000000,240000000,448000000,3,3000,2000,10000
mm_kernel_gpu_mem,570748,1,2,208000000,240000000,240000000,448000000,3,3000,2000,10000
mm_kernel_gpu,4289768,1,1,0,0,0,0,3,3000,2000,10000
mm_kernel_gpu_collapse,534735,1,2,0,0,0,0,3,3000,2000,10000
mm_kernel_cpu,2650073,0,1,0,0,0,0,3,3000,2000,6000
mm_kernel_cpu_collapse,2506436,0,2,0,0,0,0,3,3000,2000,6000
mm_kernel_gpu_mem,2667763,1,1,144000000,144000000,144000000,288000000,3,3000,2000,6000
mm_kernel_gpu_mem,336411,1,2,144000000,144000000,144000000,288000000,3,3000,2000,6000
mm_kernel_gpu,2603290,1,1,0,0,0,0,3,3000,2000,6000
mm_kernel_gpu_collapse,314866,1,2,0,0,0,0,3,3000,2000,6000
mm_kernel_cpu,436801,0,1,0,0,0,0,3,3000,3000,1000
mm_kernel_cpu_collapse,362955,0,2,0,0,0,0,3,3000,3000,1000
mm_kernel_gpu_mem,707734,1,1,96000000,24000000,24000000,120000000,3,3000,3000,1000
mm_kernel_gpu_mem,52979,1,2,96000000,24000000,24000000,120000000,3,3000,3000,1000
mm_kernel_gpu,682897,1,1,0,0,0,0,3,3000,3000,1000
mm_kernel_gpu_collapse,41279,1,2,0,0,0,0,3,3000,3000,1000
mm_kernel_cpu,3511129,0,1,0,0,0,0,3,3000,2000,7000
mm_kernel_cpu_collapse,3349428,0,2,0,0,0,0,3,3000,2000,7000
mm_kernel_gpu_mem,3081254,1,1,160000000,168000000,168000000,328000000,3,3000,2000,7000
