kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,
laplace_kernel2_cpu,128,0,1,1,128,0,0,0,0,2,320,1856,
laplace_kernel1_cpu_collapse,347,0,2,1,128,0,0,0,0,2,320,1856,
laplace_kernel2_cpu_collapse,146,0,2,1,128,0,0,0,0,2,320,1856,
laplace_kernel1_gpu,1086,1,1,3,128,0,0,0,0,2,320,1856,
laplace_kernel2_gpu,599,1,1,3,128,0,0,0,0,2,320,1856,
laplace_kernel1_gpu_collapse,328,1,2,4640,128,0,0,0,0,2,320,1856,
laplace_kernel2_gpu_collapse,35,1,2,4640,128,0,0,0,0,2,320,1856,
laplace_kernel1_gpu_mem,2786,1,1,3,128,4751360,4751360,4751360,9502720,2,320,1856,
laplace_kernel2_gpu_mem,2575,1,1,3,128,4751360,0,4751360,9502720,2,320,1856,
laplace_kernel1_gpu_collapse_mem,2036,1,2,4640,128,4751360,4751360,4751360,9502720,2,320,1856,
laplace_kernel2_gpu_collapse_mem,2088,1,2,4640,128,4751360,0,4751360,9502720,2,320,1856,
laplace_kernel1_cpu,326,0,1,1,128,0,0,0,0,2,320,2624,
laplace_kernel2_cpu,133,0,1,1,128,0,0,0,0,2,320,2624,
laplace_kernel1_cpu_collapse,388,0,2,1,128,0,0,0,0,2,320,2624,
laplace_kernel2_cpu_collapse,167,0,2,1,128,0,0,0,0,2,320,2624,
laplace_kernel1_gpu,1556,1,1,3,128,0,0,0,0,2,320,2624,
laplace_kernel2_gpu,791,1,1,3,128,0,0,0,0,2,320,2624,
laplace_kernel1_gpu_collapse,448,1,2,6560,128,0,0,0,0,2,320,2624,
laplace_kernel2_gpu_collapse,62,1,2,6560,128,0,0,0,0,2,320,2624,
laplace_kernel1_gpu_mem,3735,1,1,3,128,6717440,6717440,6717440,13434880,2,320,2624,
laplace_kernel2_gpu_mem,3309,1,1,3,128,6717440,0,6717440,13434880,2,320,2624,
laplace_kernel1_gpu_collapse_mem,2407,1,2,6560,128,6717440,6717440,6717440,13434880,2,320,2624,
laplace_kernel2_gpu_collapse_mem,2491,1,2,6560,128,6717440,0,6717440,13434880,2,320,2624,
laplace_kernel1_cpu,332,0,1,1,128,0,0,0,0,2,320,3392,
laplace_kernel2_cpu,129,0,1,1,128,0,0,0,0,2,320,3392,
laplace_kernel1_cpu_collapse,430,0,2,1,128,0,0,0,0,2,320,3392,
laplace_kernel2_cpu_collapse,167,0,2,1,128,0,0,0,0,2,320,3392,
laplace_kernel1_gpu,1961,1,1,3,128,0,0,0,0,2,320,3392,
laplace_kernel2_gpu,1024,1,1,3,128,0,0,0,0,2,320,3392,
laplace_kernel1_gpu_collapse,566,1,2,8480,128,0,0,0,0,2,320,3392,
laplace_kernel2_gpu_collapse,58,1,2,8480,128,0,0,0,0,2,320,3392,
laplace_kernel1_gpu_mem,4176,1,1,3,128,8683520,8683520,8683520,17367040,2,320,3392,
laplace_kernel2_gpu_mem,3802,1,1,3,128,8683520,0,8683520,17367040,2,320,3392,
laplace_kernel1_gpu_collapse_mem,2789,1,2,8480,128,8683520,8683520,8683520,17367040,2,320,3392,
laplace_kernel2_gpu_collapse_mem,2891,1,2,8480,128,8683520,0,8683520,17367040,2,320,3392,
laplace_kernel1_cpu,375,0,1,1,128,0,0,0,0,2,320,4160,
laplace_kernel2_cpu,126,0,1,1,128,0,0,0,0,2,320,4160,
laplace_kernel1_cpu_collapse,474,0,2,1,128,0,0,0,0,2,320,4160,
laplace_kernel2_cpu_collapse,185,0,2,1,128,0,0,0,0,2,320,4160,
laplace_kernel1_gpu,2428,1,1,3,128,0,0,0,0,2,320,4160,
laplace_kernel2_gpu,1259,1,1,3,128,0,0,0,0,2,320,4160,
laplace_kernel1_gpu_collapse,1707,1,2,10400,128,0,0,0,0,2,320,4160,
laplace_kernel2_gpu_collapse,65,1,2,10400,128,0,0,0,0,2,320,4160,
laplace_kernel1_gpu_mem,4825,1,1,3,128,10649600,10649600,10649600,21299200,2,320,4160,
laplace_kernel2_gpu_mem,4399,1,1,3,128,10649600,0,10649600,21299200,2,320,4160,
laplace_kernel1_gpu_collapse_mem,4118,1,2,10400,128,10649600,10649600,10649600,21299200,2,320,4160,
laplace_kernel2_gpu_collapse_mem,3271,1,2,10400,128,10649600,0,10649600,21299200,2,320,4160,
laplace_kernel1_cpu,384,0,1,1,128,0,0,0,0,2,320,4416,
laplace_kernel2_cpu,132,0,1,1,128,0,0,0,0,2,320,4416,
laplace_kernel1_cpu_collapse,513,0,2,1,128,0,0,0,0,2,320,4416,
laplace_kernel2_cpu_collapse,198,0,2,1,128,0,0,0,0,2,320,4416,
laplace_kernel1_gpu,2710,1,1,3,128,0,0,0,0,2,320,4416,
laplace_kernel2_gpu,1450,1,1,3,128,0,0,0,0,2,320,4416,
laplace_kernel1_gpu_collapse,851,1,2,11040,128,0,0,0,0,2,320,4416,
laplace_kernel2_gpu_collapse,114,1,2,11040,128,0,0,0,0,2,320,4416,
laplace_kernel1_gpu_mem,5454,1,1,3,128,11304960,11304960,11304960,22609920,2,320,4416,
laplace_kernel2_gpu_mem,4857,1,1,3,128,11304960,0,11304960,22609920,2,320,4416,
laplace_kernel1_gpu_collapse_mem,3307,1,2,11040,128,11304960,11304960,11304960,22609920,2,320,4416,
laplace_kernel2_gpu_collapse_mem,3383,1,2,11040,128,11304960,0,11304960,22609920,2,320,4416,
laplace_kernel1_cpu,360,0,1,1,128,0,0,0,0,2,320,4672,
laplace_kernel2_cpu,121,0,1,1,128,0,0,0,0,2,320,4672,
laplace_kernel1_cpu_collapse,477,0,2,1,128,0,0,0,0,2,320,4672,
laplace_kernel2_cpu_collapse,195,0,2,1,128,0,0,0,0,2,320,4672,
laplace_kernel1_gpu,2715,1,1,3,128,0,0,0,0,2,320,4672,
laplace_kernel2_gpu,1477,1,1,3,128,0,0,0,0,2,320,4672,
laplace_kernel1_gpu_collapse,1963,1,2,11680,128,0,0,0,0,2,320,4672,
laplace_kernel2_gpu_collapse,65,1,2,11680,128,0,0,0,0,2,320,4672,
laplace_kernel1_gpu_mem,5214,1,1,3,128,11960320,11960320,11960320,23920640,2,320,4672,
laplace_kernel2_gpu_mem,4788,1,1,3,128,11960320,0,11960320,23920640,2,320,4672,
laplace_kernel1_gpu_collapse_mem,4457,1,2,11680,128,11960320,11960320,11960320,23920640,2,320,4672,
laplace_kernel2_gpu_collapse_mem,3495,1,2,11680,128,11960320,0,11960320,23920640,2,320,4672,
laplace_kernel1_cpu,378,0,1,1,128,0,0,0,0,2,320,4928,
laplace_kernel2_cpu,116,0,1,1,128,0,0,0,0,2,320,4928,
laplace_kernel1_cpu_collapse,498,0,2,1,128,0,0,0,0,2,320,4928,
laplace_kernel2_cpu_collapse,198,0,2,1,128,0,0,0,0,2,320,4928,
laplace_kernel1_gpu,2825,1,1,3,128,0,0,0,0,2,320,4928,
laplace_kernel2_gpu,1467,1,1,3,128,0,0,0,0,2,320,4928,
laplace_kernel1_gpu_collapse,2071,1,2,12320,128,0,0,0,0,2,320,4928,
laplace_kernel2_gpu_collapse,108,1,2,12320,128,0,0,0,0,2,320,4928,
laplace_kernel1_gpu_mem,5407,1,1,3,128,12615680,12615680,12615680,25231360,2,320,4928,
laplace_kernel2_gpu_mem,4997,1,1,3,128,12615680,0,12615680,25231360,2,320,4928,
laplace_kernel1_gpu_collapse_mem,4664,1,2,12320,128,12615680,12615680,12615680,25231360,2,320,4928,
laplace_kernel2_gpu_collapse_mem,3689,1,2,12320,128,12615680,0,12615680,25231360,2,320,4928,
laplace_kernel1_cpu,439,0,1,1,128,0,0,0,0,2,320,5184,
laplace_kernel2_cpu,141,0,1,1,128,0,0,0,0,2,320,5184,
laplace_kernel1_cpu_collapse,574,0,2,1,128,0,0,0,0,2,320,5184,
laplace_kernel2_cpu_collapse,232,0,2,1,128,0,0,0,0,2,320,5184,
laplace_kernel1_gpu,2978,1,1,3,128,0,0,0,0,2,320,5184,
laplace_kernel2_gpu,1593,1,1,3,128,0,0,0,0,2,320,5184,
laplace_kernel1_gpu_collapse,2107,1,2,12960,128,0,0,0,0,2,320,5184,
laplace_kernel2_gpu_collapse,108,1,2,12960,128,0,0,0,0,2,320,5184,
laplace_kernel1_gpu_mem,5618,1,1,3,128,13271040,13271040,13271040,26542080,2,320,5184,
laplace_kernel2_gpu_mem,5231,1,1,3,128,13271040,0,13271040,26542080,2,320,5184,
laplace_kernel1_gpu_collapse_mem,4741,1,2,12960,128,13271040,13271040,13271040,26542080,2,320,5184,
laplace_kernel2_gpu_collapse_mem,3789,1,2,12960,128,13271040,0,13271040,26542080,2,320,5184,
laplace_kernel1_cpu,418,0,1,1,128,0,0,0,0,2,320,5440,
laplace_kernel2_cpu,119,0,1,1,128,0,0,0,0,2,320,5440,
laplace_kernel1_cpu_collapse,596,0,2,1,128,0,0,0,0,2,320,5440,
laplace_kernel2_cpu_collapse,229,0,2,1,128,0,0,0,0,2,320,5440,
laplace_kernel1_gpu,3190,1,1,3,128,0,0,0,0,2,320,5440,
laplace_kernel2_gpu,1627,1,1,3,128,0,0,0,0,2,320,5440,
laplace_kernel1_gpu_collapse,878,1,2,13600,128,0,0,0,0,2,320,5440,
laplace_kernel2_gpu_collapse,117,1,2,13600,128,0,0,0,0,2,320,5440,
laplace_kernel1_gpu_mem,5895,1,1,3,128,13926400,13926400,13926400,27852800,2,320,5440,
laplace_kernel2_gpu_mem,5458,1,1,3,128,13926400,0,13926400,27852800,2,320,5440,
laplace_kernel1_gpu_collapse_mem,3584,1,2,13600,128,13926400,13926400,13926400,27852800,2,320,5440,
laplace_kernel2_gpu_collapse_mem,3938,1,2,13600,128,13926400,0,13926400,27852800,2,320,5440,
laplace_kernel1_cpu,419,0,1,1,128,0,0,0,0,2,320,5696,
laplace_kernel2_cpu,134,0,1,1,128,0,0,0,0,2,320,5696,
laplace_kernel1_cpu_collapse,620,0,2,1,128,0,0,0,0,2,320,5696,
laplace_kernel2_cpu_collapse,235,0,2,1,128,0,0,0,0,2,320,5696,
laplace_kernel1_gpu,3306,1,1,3,128,0,0,0,0,2,320,5696,
laplace_kernel2_gpu,1732,1,1,3,128,0,0,0,0,2,320,5696,
laplace_kernel1_gpu_collapse,2311,1,2,14240,128,0,0,0,0,2,320,5696,
laplace_kernel2_gpu_collapse,109,1,2,14240,128,0,0,0,0,2,320,5696,
laplace_kernel1_gpu_mem,6031,1,1,3,128,14581760,14581760,14581760,29163520,2,320,5696,
laplace_kernel2_gpu_mem,5631,1,1,3,128,14581760,0,14581760,29163520,2,320,5696,
laplace_kernel1_gpu_collapse_mem,5043,1,2,14240,128,14581760,14581760,14581760,29163520,2,320,5696,
laplace_kernel2_gpu_collapse_mem,4020,1,2,14240,128,14581760,0,14581760,29163520,2,320,5696,
laplace_kernel1_cpu,420,0,1,1,128,0,0,0,0,2,320,5952,
laplace_kernel2_cpu,120,0,1,1,128,0,0,0,0,2,320,5952,
laplace_kernel1_cpu_collapse,565,0,2,1,128,0,0,0,0,2,320,5952,
laplace_kernel2_cpu_collapse,223,0,2,1,128,0,0,0,0,2,320,5952,
laplace_kernel1_gpu,3471,1,1,3,128,0,0,0,0,2,320,5952,
laplace_kernel2_gpu,1742,1,1,3,128,0,0,0,0,2,320,5952,
laplace_kernel1_gpu_collapse,2506,1,2,14880,128,0,0,0,0,2,320,5952,
laplace_kernel2_gpu_collapse,111,1,2,14880,128,0,0,0,0,2,320,5952,
laplace_kernel1_gpu_mem,6346,1,1,3,128,15237120,15237120,15237120,30474240,2,320,5952,
laplace_kernel2_gpu_mem,5913,1,1,3,128,15237120,0,15237120,30474240,2,320,5952,
laplace_kernel1_gpu_collapse_mem,5365,1,2,14880,128,15237120,15237120,15237120,30474240,2,320,5952,
laplace_kernel2_gpu_collapse_mem,4287,1,2,14880,128,15237120,0,15237120,30474240,2,320,5952,
laplace_kernel1_cpu,451,0,1,1,128,0,0,0,0,2,320,6208,
laplace_kernel2_cpu,123,0,1,1,128,0,0,0,0,2,320,6208,
laplace_kernel1_cpu_collapse,652,0,2,1,128,0,0,0,0,2,320,6208,
laplace_kernel2_cpu_collapse,259,0,2,1,128,0,0,0,0,2,320,6208,
laplace_kernel1_gpu,3594,1,1,3,128,0,0,0,0,2,320,6208,
laplace_kernel2_gpu,1913,1,1,3,128,0,0,0,0,2,320,6208,
laplace_kernel1_gpu_collapse,2524,1,2,15520,128,0,0,0,0,2,320,6208,
laplace_kernel2_gpu_collapse,129,1,2,15520,128,0,0,0,0,2,320,6208,
laplace_kernel1_gpu_mem,6576,1,1,3,128,15892480,15892480,15892480,31784960,2,320,6208,
laplace_kernel2_gpu_mem,6215,1,1,3,128,15892480,0,15892480,31784960,2,320,6208,
laplace_kernel1_gpu_collapse_mem,5503,1,2,15520,128,15892480,15892480,15892480,31784960,2,320,6208,
laplace_kernel2_gpu_collapse_mem,4434,1,2,15520,128,15892480,0,15892480,31784960,2,320,6208,
laplace_kernel1_cpu,466,0,1,1,128,0,0,0,0,2,320,6464,
laplace_kernel2_cpu,141,0,1,1,128,0,0,0,0,2,320,6464,
laplace_kernel1_cpu_collapse,633,0,2,1,128,0,0,0,0,2,320,6464,
laplace_kernel2_cpu_collapse,232,0,2,1,128,0,0,0,0,2,320,6464,
laplace_kernel1_gpu,3718,1,1,3,128,0,0,0,0,2,320,6464,
laplace_kernel2_gpu,1888,1,1,3,128,0,0,0,0,2,320,6464,
laplace_kernel1_gpu_collapse,2710,1,2,16160,128,0,0,0,0,2,320,6464,
laplace_kernel2_gpu_collapse,109,1,2,16160,128,0,0,0,0,2,320,6464,
laplace_kernel1_gpu_mem,6651,1,1,3,128,16547840,16547840,16547840,33095680,2,320,6464,
laplace_kernel2_gpu_mem,6229,1,1,3,128,16547840,0,16547840,33095680,2,320,6464,
laplace_kernel1_gpu_collapse_mem,5652,1,2,16160,128,16547840,16547840,16547840,33095680,2,320,6464,
laplace_kernel2_gpu_collapse_mem,4473,1,2,16160,128,16547840,0,16547840,33095680,2,320,6464,
laplace_kernel1_cpu,456,0,1,1,128,0,0,0,0,2,320,6720,
laplace_kernel2_cpu,134,0,1,1,128,0,0,0,0,2,320,6720,
laplace_kernel1_cpu_collapse,635,0,2,1,128,0,0,0,0,2,320,6720,
laplace_kernel2_cpu_collapse,258,0,2,1,128,0,0,0,0,2,320,6720,
laplace_kernel1_gpu,3975,1,1,3,128,0,0,0,0,2,320,6720,
laplace_kernel2_gpu,2052,1,1,3,128,0,0,0,0,2,320,6720,
laplace_kernel1_gpu_collapse,2812,1,2,16800,128,0,0,0,0,2,320,6720,
laplace_kernel2_gpu_collapse,126,1,2,16800,128,0,0,0,0,2,320,6720,
laplace_kernel1_gpu_mem,7151,1,1,3,128,17203200,17203200,17203200,34406400,2,320,6720,
laplace_kernel2_gpu_mem,6724,1,1,3,128,17203200,0,17203200,34406400,2,320,6720,
laplace_kernel1_gpu_collapse_mem,5895,1,2,16800,128,17203200,17203200,17203200,34406400,2,320,6720,
laplace_kernel2_gpu_collapse_mem,4812,1,2,16800,128,17203200,0,17203200,34406400,2,320,6720,
laplace_kernel1_cpu,486,0,1,1,128,0,0,0,0,2,320,6976,
laplace_kernel2_cpu,129,0,1,1,128,0,0,0,0,2,320,6976,
laplace_kernel1_cpu_collapse,660,0,2,1,128,0,0,0,0,2,320,6976,
laplace_kernel2_cpu_collapse,264,0,2,1,128,0,0,0,0,2,320,6976,
laplace_kernel1_gpu,3967,1,1,3,128,0,0,0,0,2,320,6976,
laplace_kernel2_gpu,2008,1,1,3,128,0,0,0,0,2,320,6976,
laplace_kernel1_gpu_collapse,2917,1,2,17440,128,0,0,0,0,2,320,6976,
laplace_kernel2_gpu_collapse,112,1,2,17440,128,0,0,0,0,2,320,6976,
laplace_kernel1_gpu_mem,7268,1,1,3,128,17858560,17858560,17858560,35717120,2,320,6976,
laplace_kernel2_gpu_mem,6995,1,1,3,128,17858560,0,17858560,35717120,2,320,6976,
laplace_kernel1_gpu_collapse_mem,6141,1,2,17440,128,17858560,17858560,17858560,35717120,2,320,6976,
laplace_kernel2_gpu_collapse_mem,5068,1,2,17440,128,17858560,0,17858560,35717120,2,320,6976,
laplace_kernel1_cpu,509,0,1,1,128,0,0,0,0,2,320,7232,
laplace_kernel2_cpu,130,0,1,1,128,0,0,0,0,2,320,7232,
laplace_kernel1_cpu_collapse,684,0,2,1,128,0,0,0,0,2,320,7232,
laplace_kernel2_cpu_collapse,267,0,2,1,128,0,0,0,0,2,320,7232,
laplace_kernel1_gpu,4157,1,1,3,128,0,0,0,0,2,320,7232,
laplace_kernel2_gpu,2120,1,1,3,128,0,0,0,0,2,320,7232,
laplace_kernel1_gpu_collapse,3022,1,2,18080,128,0,0,0,0,2,320,7232,
laplace_kernel2_gpu_collapse,119,1,2,18080,128,0,0,0,0,2,320,7232,
laplace_kernel1_gpu_mem,7428,1,1,3,128,18513920,18513920,18513920,37027840,2,320,7232,
laplace_kernel2_gpu_mem,7048,1,1,3,128,18513920,0,18513920,37027840,2,320,7232,
laplace_kernel1_gpu_collapse_mem,6288,1,2,18080,128,18513920,18513920,18513920,37027840,2,320,7232,
laplace_kernel2_gpu_collapse_mem,5036,1,2,18080,128,18513920,0,18513920,37027840,2,320,7232,
laplace_kernel1_cpu,484,0,1,1,128,0,0,0,0,2,320,7488,
laplace_kernel2_cpu,129,0,1,1,128,0,0,0,0,2,320,7488,
laplace_kernel1_cpu_collapse,712,0,2,1,128,0,0,0,0,2,320,7488,
laplace_kernel2_cpu_collapse,281,0,2,1,128,0,0,0,0,2,320,7488,
laplace_kernel1_gpu,4281,1,1,3,128,0,0,0,0,2,320,7488,
laplace_kernel2_gpu,2139,1,1,3,128,0,0,0,0,2,320,7488,
laplace_kernel1_gpu_collapse,3035,1,2,18720,128,0,0,0,0,2,320,7488,
laplace_kernel2_gpu_collapse,121,1,2,18720,128,0,0,0,0,2,320,7488,
laplace_kernel1_gpu_mem,7677,1,1,3,128,19169280,19169280,19169280,38338560,2,320,7488,
laplace_kernel2_gpu_mem,7350,1,1,3,128,19169280,0,19169280,38338560,2,320,7488,
laplace_kernel1_gpu_collapse_mem,6452,1,2,18720,128,19169280,19169280,19169280,38338560,2,320,7488,
laplace_kernel2_gpu_collapse_mem,5322,1,2,18720,128,19169280,0,19169280,38338560,2,320,7488,
laplace_kernel1_cpu,502,0,1,1,128,0,0,0,0,2,320,7744,
laplace_kernel2_cpu,128,0,1,1,128,0,0,0,0,2,320,7744,
laplace_kernel1_cpu_collapse,750,0,2,1,128,0,0,0,0,2,320,7744,
laplace_kernel2_cpu_collapse,259,0,2,1,128,0,0,0,0,2,320,7744,
laplace_kernel1_gpu,4425,1,1,3,128,0,0,0,0,2,320,7744,
laplace_kernel2_gpu,2335,1,1,3,128,0,0,0,0,2,320,7744,
laplace_kernel1_gpu_collapse,3137,1,2,19360,128,0,0,0,0,2,320,7744,
laplace_kernel2_gpu_collapse,139,1,2,19360,128,0,0,0,0,2,320,7744,
laplace_kernel1_gpu_mem,7883,1,1,3,128,19824640,19824640,19824640,39649280,2,320,7744,
laplace_kernel2_gpu_mem,7639,1,1,3,128,19824640,0,19824640,39649280,2,320,7744,
laplace_kernel1_gpu_collapse_mem,6587,1,2,19360,128,19824640,19824640,19824640,39649280,2,320,7744,
laplace_kernel2_gpu_collapse_mem,5439,1,2,19360,128,19824640,0,19824640,39649280,2,320,7744,
laplace_kernel1_cpu,512,0,1,1,128,0,0,0,0,2,320,8000,
laplace_kernel2_cpu,134,0,1,1,128,0,0,0,0,2,320,8000,
laplace_kernel1_cpu_collapse,732,0,2,1,128,0,0,0,0,2,320,8000,
laplace_kernel2_cpu_collapse,291,0,2,1,128,0,0,0,0,2,320,8000,
laplace_kernel1_gpu,4635,1,1,3,128,0,0,0,0,2,320,8000,
laplace_kernel2_gpu,2312,1,1,3,128,0,0,0,0,2,320,8000,
laplace_kernel1_gpu_collapse,3233,1,2,20000,128,0,0,0,0,2,320,8000,
laplace_kernel2_gpu_collapse,125,1,2,20000,128,0,0,0,0,2,320,8000,
laplace_kernel1_gpu_mem,8115,1,1,3,128,20480000,20480000,20480000,40960000,2,320,8000,
laplace_kernel2_gpu_mem,7622,1,1,3,128,20480000,0,20480000,40960000,2,320,8000,
laplace_kernel1_gpu_collapse_mem,6819,1,2,20000,128,20480000,20480000,20480000,40960000,2,320,8000,
laplace_kernel2_gpu_collapse_mem,5499,1,2,20000,128,20480000,0,20480000,40960000,2,320,8000,
laplace_kernel1_cpu,520,0,1,1,128,0,0,0,0,2,320,8256,
laplace_kernel2_cpu,128,0,1,1,128,0,0,0,0,2,320,8256,
laplace_kernel1_cpu_collapse,727,0,2,1,128,0,0,0,0,2,320,8256,
laplace_kernel2_cpu_collapse,274,0,2,1,128,0,0,0,0,2,320,8256,
laplace_kernel1_gpu,4620,1,1,3,128,0,0,0,0,2,320,8256,
laplace_kernel2_gpu,2211,1,1,3,128,0,0,0,0,2,320,8256,
laplace_kernel1_gpu_collapse,3342,1,2,20640,128,0,0,0,0,2,320,8256,
laplace_kernel2_gpu_collapse,116,1,2,20640,128,0,0,0,0,2,320,8256,
laplace_kernel1_gpu_mem,8227,1,1,3,128,21135360,21135360,21135360,42270720,2,320,8256,
laplace_kernel2_gpu_mem,7857,1,1,3,128,21135360,0,21135360,42270720,2,320,8256,
laplace_kernel1_gpu_collapse_mem,7002,1,2,20640,128,21135360,21135360,21135360,42270720,2,320,8256,
laplace_kernel2_gpu_collapse_mem,5957,1,2,20640,128,21135360,0,21135360,42270720,2,320,8256,
laplace_kernel1_cpu,259,0,1,1,128,0,0,0,0,2,576,64,
laplace_kernel2_cpu,120,0,1,1,128,0,0,0,0,2,576,64,
laplace_kernel1_cpu_collapse,265,0,2,1,128,0,0,0,0,2,576,64,
laplace_kernel2_cpu_collapse,112,0,2,1,128,0,0,0,0,2,576,64,
laplace_kernel1_gpu,84,1,1,5,128,0,0,0,0,2,576,64,
laplace_kernel2_gpu,77,1,1,5,128,0,0,0,0,2,576,64,
laplace_kernel1_gpu_collapse,94,1,2,288,128,0,0,0,0,2,576,64,
laplace_kernel2_gpu_collapse,35,1,2,288,128,0,0,0,0,2,576,64,
laplace_kernel1_gpu_mem,131,1,1,5,128,294912,294912,294912,589824,2,576,64,
laplace_kernel2_gpu_mem,118,1,1,5,128,294912,0,294912,589824,2,576,64,
laplace_kernel1_gpu_collapse_mem,114,1,2,288,128,294912,294912,294912,589824,2,576,64,
laplace_kernel2_gpu_collapse_mem,96,1,2,288,128,294912,0,294912,589824,2,576,64,
laplace_kernel1_cpu,253,0,1,1,128,0,0,0,0,2,576,320,
laplace_kernel2_cpu,116,0,1,1,128,0,0,0,0,2,576,320,
laplace_kernel1_cpu_collapse,274,0,2,1,128,0,0,0,0,2,576,320,
laplace_kernel2_cpu_collapse,115,0,2,1,128,0,0,0,0,2,576,320,
laplace_kernel1_gpu,255,1,1,5,128,0,0,0,0,2,576,320,
laplace_kernel2_gpu,185,1,1,5,128,0,0,0,0,2,576,320,
laplace_kernel1_gpu_collapse,135,1,2,1440,128,0,0,0,0,2,576,320,
laplace_kernel2_gpu_collapse,35,1,2,1440,128,0,0,0,0,2,576,320,
laplace_kernel1_gpu_mem,1002,1,1,5,128,1474560,1474560,1474560,2949120,2,576,320,
laplace_kernel2_gpu_mem,934,1,1,5,128,1474560,0,1474560,2949120,2,576,320,
laplace_kernel1_gpu_collapse_mem,888,1,2,1440,128,1474560,1474560,1474560,2949120,2,576,320,
laplace_kernel2_gpu_collapse_mem,846,1,2,1440,128,1474560,0,1474560,2949120,2,576,320,
laplace_kernel1_cpu,305,0,1,1,128,0,0,0,0,2,576,1088,
laplace_kernel2_cpu,127,0,1,1,128,0,0,0,0,2,576,1088,
laplace_kernel1_cpu_collapse,348,0,2,1,128,0,0,0,0,2,576,1088,
laplace_kernel2_cpu_collapse,150,0,2,1,128,0,0,0,0,2,576,1088,
laplace_kernel1_gpu,659,1,1,5,128,0,0,0,0,2,576,1088,
laplace_kernel2_gpu,386,1,1,5,128,0,0,0,0,2,576,1088,
laplace_kernel1_gpu_collapse,352,1,2,4896,128,0,0,0,0,2,576,1088,
laplace_kernel2_gpu_collapse,36,1,2,4896,128,0,0,0,0,2,576,1088,
laplace_kernel1_gpu_mem,2413,1,1,5,128,5013504,5013504,5013504,10027008,2,576,1088,
laplace_kernel2_gpu_mem,2413,1,1,5,128,5013504,0,5013504,10027008,2,576,1088,
laplace_kernel1_gpu_collapse_mem,2112,1,2,4896,128,5013504,5013504,5013504,10027008,2,576,1088,
laplace_kernel2_gpu_collapse_mem,2150,1,2,4896,128,5013504,0,5013504,10027008,2,576,1088,
laplace_kernel1_cpu,326,0,1,1,128,0,0,0,0,2,576,1856,
laplace_kernel2_cpu,127,0,1,1,128,0,0,0,0,2,576,1856,
laplace_kernel1_cpu_collapse,431,0,2,1,128,0,0,0,0,2,576,1856,
laplace_kernel2_cpu_collapse,170,0,2,1,128,0,0,0,0,2,576,1856,
laplace_kernel1_gpu,1081,1,1,5,128,0,0,0,0,2,576,1856,
laplace_kernel2_gpu,608,1,1,5,128,0,0,0,0,2,576,1856,
laplace_kernel1_gpu_collapse,1377,1,2,8352,128,0,0,0,0,2,576,1856,
laplace_kernel2_gpu_collapse,65,1,2,8352,128,0,0,0,0,2,576,1856,
laplace_kernel1_gpu_mem,3266,1,1,5,128,8552448,8552448,8552448,17104896,2,576,1856,
laplace_kernel2_gpu_mem,3352,1,1,5,128,8552448,0,8552448,17104896,2,576,1856,
laplace_kernel1_gpu_collapse_mem,3558,1,2,8352,128,8552448,8552448,8552448,17104896,2,576,1856,
laplace_kernel2_gpu_collapse_mem,2870,1,2,8352,128,8552448,0,8552448,17104896,2,576,1856,
laplace_kernel1_cpu,403,0,1,1,128,0,0,0,0,2,576,2624,
laplace_kernel2_cpu,138,0,1,1,128,0,0,0,0,2,576,2624,
laplace_kernel1_cpu_collapse,526,0,2,1,128,0,0,0,0,2,576,2624,
laplace_kernel2_cpu_collapse,231,0,2,1,128,0,0,0,0,2,576,2624,
laplace_kernel1_gpu,1526,1,1,5,128,0,0,0,0,2,576,2624,
laplace_kernel2_gpu,811,1,1,5,128,0,0,0,0,2,576,2624,
laplace_kernel1_gpu_collapse,845,1,2,11808,128,0,0,0,0,2,576,2624,
laplace_kernel2_gpu_collapse,104,1,2,11808,128,0,0,0,0,2,576,2624,
laplace_kernel1_gpu_mem,4315,1,1,5,128,12091392,12091392,12091392,24182784,2,576,2624,
laplace_kernel2_gpu_mem,4391,1,1,5,128,12091392,0,12091392,24182784,2,576,2624,
laplace_kernel1_gpu_collapse_mem,3342,1,2,11808,128,12091392,12091392,12091392,24182784,2,576,2624,
laplace_kernel2_gpu_collapse_mem,3538,1,2,11808,128,12091392,0,12091392,24182784,2,576,2624,
laplace_kernel1_cpu,436,0,1,1,128,0,0,0,0,2,576,3392,
laplace_kernel2_cpu,129,0,1,1,128,0,0,0,0,2,576,3392,
laplace_kernel1_cpu_collapse,569,0,2,1,128,0,0,0,0,2,576,3392,
laplace_kernel2_cpu_collapse,269,0,2,1,128,0,0,0,0,2,576,3392,
laplace_kernel1_gpu,1961,1,1,5,128,0,0,0,0,2,576,3392,
laplace_kernel2_gpu,1025,1,1,5,128,0,0,0,0,2,576,3392,
laplace_kernel1_gpu_collapse,2476,1,2,15264,128,0,0,0,0,2,576,3392,
laplace_kernel2_gpu_collapse,112,1,2,15264,128,0,0,0,0,2,576,3392,
laplace_kernel1_gpu_mem,4931,1,1,5,128,15630336,15630336,15630336,31260672,2,576,3392,
laplace_kernel2_gpu_mem,5342,1,1,5,128,15630336,0,15630336,31260672,2,576,3392,
